ID	Chr	Start	End	n_gene	gene_name
CNVR_508	12	51382264	51412073	1	MIR2285CC
CNVR_509	12	53009661	53089349	1	EDNRB
CNVR_510	12	55183342	55241442	NA	NA
CNVR_511	12	55564831	56239172	NA	NA
CNVR_512	12	56513728	64796304	1	MIR1256
CNVR_513	12	69804346	70777223	NA	NA
CNVR_514	12	71134701	71508007	NA	NA
CNVR_515	12	71657701	71687047	NA	NA
CNVR_516	12	71820369	71950268	NA	NA
CNVR_517	12	72838319	72907153	1	CLDN10
CNVR_518	12	78163435	78251127	1	FGF14
CNVR_519	12	80033051	81161931	NA	NA
CNVR_520	12	85225566	85267889	2	CARS2,ING1
CNVR_521	13	10349341	10395756	NA	NA
CNVR_522	13	12280490	12378558	1	DHTKD1
CNVR_523	13	12520034	12748454	2	ECHDC3,USP6NL
CNVR_524	13	14263653	14390500	NA	NA
CNVR_525	13	17800892	17909299	2	ACBD5,ABI1
CNVR_526	13	19947737	20267627	1	ITGB1
CNVR_527	13	21473454	21572022	2	PLXDC2,MIR2285DL-2
CNVR_528	13	24397516	24515029	NA	NA
CNVR_529	13	25678465	25886779	1	ENKUR
CNVR_530	13	27414386	27437406	NA	NA
CNVR_531	13	27496035	27584525	NA	NA
CNVR_532	13	30853645	30915836	NA	NA
CNVR_533	13	32220177	32258616	NA	NA
CNVR_534	13	33798170	33834273	2	ZEB1,MIR11998
CNVR_535	13	35161502	35311031	1	MAP3K8
CNVR_536	13	40624961	40688852	1	XRN2
CNVR_537	13	41311826	41326933	NA	NA
CNVR_538	13	42741708	42790006	2	ENTPD6,PYGB
CNVR_539	13	43322783	43433183	1	LOC782061
CNVR_540	13	46435930	46522912	1	LARP4B
CNVR_541	13	49944672	50150513	NA	NA
CNVR_542	13	53461848	53510732	1	SIRPB1
CNVR_543	13	53822879	54521999	25	SOX18,PRPF6,SAMD10,MIR1388,DNAJC5,TPD52L2,ABHD16B,ZBTB46,ZGPAT,ARFRP1,TNFRSF6B,RTEL1,STMN3,GMEB2,FNDC11,SRMS,PTK6,PPDPF,EEF1A2,CHRNA4,ARFGAP1,YTHDF1,MIR124B,SLC17A9,GID8
CNVR_544	13	54544791	54766702	7	OGFR,MRGBP,NTSR1,SLCO4A1,MIR133C,MIR133A-1,MIR1-1
CNVR_545	13	57367650	57558958	5	TUBB1,CTSZ,GNAS,MIR6123,MIR296
CNVR_546	13	58932344	58979512	2	BMP7,MIR2307
CNVR_547	13	59046924	59102429	NA	NA
CNVR_548	13	61361508	61444179	3	MYLK2,FOXS1,TTLL9
CNVR_549	13	66020536	66085526	1	RBL1
CNVR_550	13	66830214	66869864	2	VSTM2L,TTI1
CNVR_551	13	72099160	72219113	3	SRSF6,SGK2,IFT52
CNVR_552	13	73230829	73287734	NA	NA
CNVR_553	13	77510452	77554162	1	KCNB1
CNVR_554	13	79039074	79056428	NA	NA
CNVR_555	13	79264901	79330804	NA	NA
CNVR_556	14	330256	1142313	42	COMMD5,ARHGAP39,MIR2308,C14H8orf82,LRRC24,LRRC14,RECQL4,MFSD3,GPT,PPP1R16A,FOXH1,KIFC2,CYHR1,TONSL,VPS28,SLC39A4,CPSF1,ADCK5,SLC52A2,SCRT1,DGAT1,HSF1,MROH1,MIR1839,MAF1,SHARPIN,CYC1,GPAA1,EXOSC4,OPLAH,GRINA,MIR2309,NRBP2,PUF60,MAPK15,CCDC166,MIR193A-2,TSTA3,PYCR3,EEF1D,NAPRT,GSDMD
CNVR_557	14	2020777	2282659	NA	NA
CNVR_558	14	2776706	2826610	NA	NA
CNVR_559	14	2966732	3015800	2	PTK2,MIR151
CNVR_560	14	18391223	18812033	NA	NA
CNVR_561	14	21980847	22030348	3	TCEA1,LYPLA1,MRPL15
CNVR_562	14	25111427	25127840	1	TOX
CNVR_563	14	25691348	25780871	NA	NA
CNVR_564	14	28758622	28782311	NA	NA
CNVR_565	14	32518018	32967563	1	C14H8orf34
CNVR_566	14	37997133	38016291	NA	NA
CNVR_567	14	38915527	39640409	NA	NA
CNVR_568	14	40368787	41298034	NA	NA
CNVR_569	14	48848971	48927474	1	TRPS1
CNVR_570	14	49039384	49070135	NA	NA
CNVR_571	14	49344976	49618154	NA	NA
CNVR_572	14	49855743	50217869	NA	NA
CNVR_573	14	50591566	54441985	1	CSMD3
CNVR_574	14	58056243	58089515	NA	NA
CNVR_575	14	58583879	58967220	NA	NA
CNVR_576	14	64205475	64235532	1	POLR2K
CNVR_577	14	74785667	75229968	NA	NA
CNVR_578	14	75956030	76005515	NA	NA
CNVR_579	14	76800429	76937650	NA	NA
CNVR_580	14	77851028	78235444	1	RALYL
CNVR_581	14	78482589	78508738	1	RALYL
CNVR_582	14	78537297	79512729	NA	NA
CNVR_583	14	79971404	80090753	NA	NA
CNVR_584	14	80520573	80559335	NA	NA
CNVR_585	14	81274613	81441475	2	DSCC1,DEPTOR
CNVR_586	14	82213343	82247268	NA	NA
CNVR_587	15	221717	948060	NA	NA
CNVR_588	15	2206128	3217541	1	GRIA4
CNVR_589	15	6287730	6431790	1	BIRC3
CNVR_590	15	9385293	12984746	1	CNTN5
CNVR_591	15	20276441	20424163	1	RDX
CNVR_592	15	29345173	29458564	2	UPK2,DDX6
CNVR_593	15	44643305	44671060	NA	NA
CNVR_594	15	44878753	44939293	NA	NA
CNVR_595	15	45854304	45902669	NA	NA
CNVR_596	15	46190128	46354274	1	LOC506989
CNVR_597	15	47280462	47377734	NA	NA
CNVR_598	15	47438725	47588875	NA	NA
CNVR_599	15	48371261	48467282	2	HBE2,HBG
CNVR_600	15	49043365	49104529	NA	NA
CNVR_601	15	49593727	49642755	NA	NA
CNVR_602	15	51514220	51644699	4	TRPC2,MIR2317,RNF121,NUMA1
CNVR_603	15	52066742	52119162	NA	NA
CNVR_604	15	53177461	53218885	1	RAB6A
CNVR_605	15	55766312	55955167	2	THAP12,EMSY
CNVR_606	15	56836949	56947464	NA	NA
CNVR_607	15	61839149	61855683	NA	NA
CNVR_608	15	62313688	62551885	1	ELP4
CNVR_609	15	68244402	68313620	NA	NA
CNVR_610	15	69016162	69064737	NA	NA
CNVR_611	15	69398047	70655610	NA	NA
CNVR_612	15	70850652	70873712	NA	NA
CNVR_613	15	71627906	71688173	NA	NA
CNVR_614	15	73590486	73647677	NA	NA
CNVR_615	15	78804694	79611716	NA	NA
CNVR_616	15	79721442	79806748	NA	NA
CNVR_617	15	82499664	82572418	NA	NA
CNVR_618	15	84028735	84813274	1	LOC788572
CNVR_619	16	426184	439344	NA	NA
CNVR_620	16	2479378	2492793	NA	NA
CNVR_621	16	2782380	2859818	NA	NA
CNVR_622	16	5680582	6196805	1	LOC790886
CNVR_623	16	6614897	6719503	NA	NA
CNVR_624	16	7499105	7869522	NA	NA
CNVR_625	16	8647121	10168137	NA	NA
CNVR_626	16	10254850	10354010	NA	NA
CNVR_627	16	13872867	15634358	1	BRINP3
CNVR_628	16	16011331	16812729	NA	NA
CNVR_629	16	16970730	18067924	NA	NA
CNVR_630	16	24076398	24156316	1	MARK1
CNVR_631	16	25107818	25118197	NA	NA
CNVR_632	16	26388857	26461264	1	DISP1
CNVR_633	16	27526973	27568525	2	CNIH4,WDR26
CNVR_634	16	28154457	28321010	NA	NA
CNVR_635	16	30213147	30505468	2	CDC42BPA,AHCTF1
CNVR_636	16	32754885	32852344	2	ADSS,C16H1orf100
CNVR_637	16	33331779	33556407	1	AKT3
CNVR_638	16	49425121	49608429	2	MIR551A,ARHGEF16
CNVR_639	16	50834467	51464253	28	GNB1,NADK,SLC35E2,CDK11B,MMP23,SSU72,TMEM240,ATAD3A,VWA1,TMEM88B,ANKRD65,MRPL20,CCNL2,AURKAIP1,MXRA8,DVL1,CPTP,INTS11,ACAP3,UBE2J2,SDF4,TNFRSF4,TNFRSF18,MIR429,MIR200A,MIR200B,C16H1orf159,ISG15
CNVR_640	16	56366468	56381192	1	TNN
CNVR_641	16	57251627	57343354	1	COP1
CNVR_642	16	59589341	59631972	1	MIR2285X
CNVR_643	16	60554810	60784885	2	ABL2,SOAT1
CNVR_644	16	62207587	62241544	NA	NA
CNVR_645	16	69471279	69553620	1	PROX1
CNVR_646	16	76153451	76228029	1	CRB1
CNVR_647	16	76575462	76632577	NA	NA
CNVR_648	16	77499096	77612188	1	PTPRC
CNVR_649	16	80424663	80561730	5	PTPN7,GPR37L1,ELF3,RNPEP,LMOD1
CNVR_650	17	1117965	1860165	2	MIR2285J-1,TLL1
CNVR_651	17	6794956	6825613	NA	NA
CNVR_652	17	6963919	7013884	NA	NA
CNVR_653	17	11566347	11716513	2	TTC29,POU4F2
CNVR_654	17	20249562	21547898	1	PCDH18
CNVR_655	17	21809621	24980431	NA	NA
CNVR_656	17	25320212	25730973	NA	NA
CNVR_657	17	26099078	27068312	NA	NA
CNVR_658	17	27176022	27207378	NA	NA
CNVR_659	17	28254674	28302598	NA	NA
CNVR_660	17	29524233	29678462	NA	NA
CNVR_661	17	30703415	32010344	NA	NA
CNVR_662	17	34535747	34651540	NA	NA
CNVR_663	17	35827456	35913934	NA	NA
CNVR_664	17	36066970	36173746	NA	NA
CNVR_665	17	36611406	37589530	1	FSTL5
CNVR_666	17	38593860	38661101	NA	NA
CNVR_667	17	39684480	39757165	1	RAPGEF2
CNVR_668	17	41446019	41709619	NA	NA
CNVR_669	17	52077181	52109735	2	DDX55,TMED2
CNVR_670	17	52529561	52696346	3	PITPNM2,ABCB9,VPS37B
CNVR_671	17	52872065	53069851	4	KNTC1,RSRC2,ZCCHC8,CLIP1
CNVR_672	17	57083149	57194642	3	PEBP1,WSB2,RFC5
CNVR_673	17	62132170	62192676	2	ERP29,TMEM116
CNVR_674	17	66213347	66246320	1	TPST2
CNVR_675	17	68015202	68055218	3	HSCB,CCDC117,XBP1
CNVR_676	17	70683155	70984463	1	ZNF280B
CNVR_677	17	71266660	71483760	10	SLC2A11,MIF,GSTT4,GSTT1,GSTT2,DDT,MIR2893,SUSD2,GGT5,GGT1
CNVR_678	17	71709378	71885069	1	RSPH14
CNVR_679	17	72089995	72242321	10	PPIL2,MIR130B,MIR301B,SDF2L1,CCDC116,YDJC,UBE2L3,HIC2,PI4KA,SERPIND1
CNVR_680	17	72387569	72433357	3	MZT2B,SMPD4,MED15
CNVR_681	17	72483071	73106809	21	KLHL22,ZNF74,DGCR2,TSSK1B,ESS2,SLC25A1,C17H22orf39,UFD1,CDC45,CLDN5,SEPTIN5,GNB1L,TXNRD2,COMT,ARVCF,MIR185,TANGO2,DGCR8,MIR1306,RANBP1,PRODH
CNVR_682	18	5512831	5529148	1	WWOX
CNVR_683	18	5549190	5640099	2	WWOX,MIR2285AL
CNVR_684	18	7691780	7759211	3	CMC2,CENPN,ATMIN
CNVR_685	18	11195391	11372442	1	FAM92B
CNVR_686	18	11582091	11647751	NA	NA
CNVR_687	18	12377354	12478047	1	FOXC2
CNVR_688	18	13303377	13434174	3	SLC7A5,CA5A,BANP
CNVR_689	18	13706204	13812926	NA	NA
CNVR_690	18	14389737	14677822	9	SPG7,RPL13,CPNE7,DPEP1,CHMP1A,CDK10,SPATA2L,FANCA,SPIRE2
CNVR_691	18	15143758	15157858	1	C18H16orf87
CNVR_692	18	15578052	15614150	1	ITFG1
CNVR_693	18	15714407	15821257	1	ITFG1
CNVR_694	18	16771749	16803994	1	SIAH1
CNVR_695	18	25825910	25839675	NA	NA
CNVR_696	18	27440587	27560755	NA	NA
CNVR_697	18	27726727	27759853	NA	NA
CNVR_698	18	27873728	28216716	NA	NA
CNVR_699	18	31931689	32028181	NA	NA
CNVR_700	18	36646329	36724747	NA	NA
CNVR_701	18	47977151	47994061	NA	NA
CNVR_702	18	51750897	51854284	3	IRGQ,ZNF576,ZNF428
CNVR_703	18	53012600	53071278	3	PPP1R13L,CD3EAP,ERCC1
CNVR_704	18	54514926	54546398	NA	NA
CNVR_705	18	55056442	55355731	15	TMEM143,SYNGR4,KDELR1,GRWD1,KCNJ14,CYTH2,SULT2B1,SPACA4,RPL18,DBP,CA11,NTN5,SEC1,FUT2,MAMSTR
CNVR_706	18	56066463	56136613	4	IRF3,BCL2L12,PRMT1,TSKS
CNVR_707	18	57057494	57106651	1	CTU1
CNVR_708	18	60876129	60892357	NA	NA
CNVR_709	18	60943128	60951463	NA	NA
CNVR_710	18	61155737	61266875	1	MGC138914
CNVR_711	18	61872489	62133194	14	EPN1,U2AF2,CCDC106,ZNF784,ZNF524,FIZ1,NAT14,ZNF628,ISOC2,UBE2S,PPP6R1,RPL28,TMEM190,COX6B2
CNVR_712	18	62154633	62277401	8	PPP6R1,TMEM150B,HSPBP1,MIR7865,TMEM86B,SYT5,TNNI3,TNNT1
CNVR_713	18	62793825	62826351	NA	NA
CNVR_714	18	63175100	63296868	8	RPS9,TSEN34,MBOAT7,TMC4,LENG1,PRPF31,TFPT,NDUFA3
CNVR_715	18	64353779	64377482	NA	NA
CNVR_716	18	65603314	65814370	8	ZNF8,A1BG,RPS5,SLC27A5,TRIM28,CHMP2A,UBE2M,MZF1
CNVR_717	19	1972870	2013788	NA	NA
CNVR_718	19	2100207	2485757	NA	NA
CNVR_719	19	3499286	3596175	NA	NA
CNVR_720	19	7539293	7633201	NA	NA
CNVR_721	19	7769154	7822584	2	COIL,SCPEP1
CNVR_722	19	8442255	8551654	2	MSI2,MIR378D
CNVR_723	19	8700583	8817259	3	CUEDC1,VEZF1,SRSF1
CNVR_724	19	9613564	9753707	2	TEX14,MGC137055
CNVR_725	19	10196976	10227474	1	GDPD1
CNVR_726	19	11112419	11346615	NA	NA
CNVR_727	19	12219365	12274618	NA	NA
CNVR_728	19	13518465	13564941	1	ACACA
CNVR_729	19	13678370	13749514	3	ACACA,C19H17orf78,TADA2A
CNVR_730	19	14229394	14309136	1	WFDC18
CNVR_731	19	14880730	14910992	NA	NA
CNVR_732	19	17894199	17935227	1	RHOT1
CNVR_733	19	18012136	18118339	4	ADAP2,TEFM,ATAD5,CRLF3
CNVR_734	19	18592714	18694147	3	EVI2A,EVI2B,OMG
CNVR_735	19	19683065	19727473	1	NLK
CNVR_736	19	21534263	21556972	1	GOSR1
CNVR_737	19	23517073	23564582	1	PAFAH1B1
CNVR_738	19	24814686	24870774	1	UBE2G1
CNVR_739	19	26936476	27421507	40	ACADVL,MIR324,DVL2,PHF23,GABARAP,CTDNEP1,CLDN7,SLC2A4,YBX2,EIF5A,GPS2,NEURL4,ACAP1,KCTD11,TMEM95,PLSCR3,TMEM256,NLGN2,SPEM1,TMEM102,FGF11,CHRNB1,ZBTB4,SLC35G6,POLR2A,TNFSF12,TNFSF13,SENP3,EIF4A1,CD68,MPDU1,SOX15,FXR2,SAT2,SHBG,ATP1B2,TP53,WRAP53,EFNB3,DNAH2
CNVR_740	19	31510882	31638013	NA	NA
CNVR_741	19	32106657	32263044	2	COX10,HS3ST3B1
CNVR_742	19	34401871	34652351	9	LLGL1,ALKBH5,DRG2,GID4,ATPAF2,DRC3,TOM1L2,SREBF1,MIR33B
CNVR_743	19	38412685	38489966	5	CBX1,NFE2L1,COPZ2,MIR152,MIR148C
CNVR_744	19	41397913	41422493	NA	NA
CNVR_745	19	44433254	44494104	1	CCDC43
CNVR_746	19	44848193	44870438	NA	NA
CNVR_747	19	46083610	46232626	1	CDC27
CNVR_748	19	47402508	47720046	1	TANC2
CNVR_749	19	49003361	49210454	1	NOL11
CNVR_750	19	50761431	51158110	28	FASN,MIR10179,DUS1L,GPS1,DCXR,RAC3,LRRC45,CENPX,ASPSCR1,MIR2346,MYADML2,PYCR1,MAFG,SIRT7,PCYT2,MIR2347,NPB,ANAPC11,ALYREF,ARHGDIA,P4HB,PPP1R27,MCRIP1,GCGR,MRPL12,HGS,CCDC137,OXLD1
CNVR_751	19	51489174	51643975	5	TEPSIN,CEP131,MIR338,MIR3065,BAIAP2
CNVR_752	19	52105919	52254545	2	ENDOV,MIR10164
CNVR_753	19	53607609	54071105	8	PGS1,SOCS3,BIRC5,AFMID,TK1,SYNGR2,TMC6,MIR2348
CNVR_754	19	54437215	54571657	NA	NA
CNVR_755	19	54968541	55578623	13	MFSD11,SRSF2,METTL23,JMJD6,ST6GALNAC2,LOC100196901,CYGB,AANAT,PRPSAP1,RNF157,FOXJ1,EXOC7,ZACN
CNVR_756	19	55889067	55911397	1	SAP30BP
CNVR_757	19	56014846	56042014	3	LLGL2,TSEN54,CASKIN2
CNVR_758	19	56293270	56677337	18	SUMO2,JPT1,NT5C,ARMC7,ATP5PD,MRPL58,CDR2L,HID1,OTOP3,OTOP2,USH1G,FADS6,FDXR,GRIN2C,TMEM104,NAT9,SLC9A3R1,RAB37
CNVR_759	19	61701944	61794220	3	PRKAR1A,WIPI1,ARSG
CNVR_760	19	61920965	62038956	1	RGS9
CNVR_761	19	62611634	62643241	1	APOH
CNVR_762	20	1197732	1307811	NA	NA
CNVR_763	20	1827719	1873819	NA	NA
CNVR_764	20	2818977	2990892	NA	NA
CNVR_765	20	4428374	4487971	NA	NA
CNVR_766	20	6468913	6586964	NA	NA
CNVR_767	20	10391115	10500984	3	CDK7,MRPS36,CENPH
CNVR_768	20	10783387	10800005	NA	NA
CNVR_769	20	12111883	12136194	NA	NA
CNVR_770	20	13653178	13677770	NA	NA
CNVR_771	20	16904479	16951836	1	IPO11
CNVR_772	20	22272974	22305514	1	MIER3
CNVR_773	20	25456504	25590025	2	NDUFS4,FST
CNVR_774	20	27901130	27957576	NA	NA
CNVR_775	20	29337360	29779527	1	HCN1
CNVR_776	20	30279003	30407286	NA	NA
CNVR_777	20	31870046	31890580	1	GHR
CNVR_778	20	33614197	33711013	4	CARD6,RPL37,PRKAA1,TTC33
CNVR_779	20	35259879	35378617	2	FYB1,RICTOR
CNVR_780	20	36817457	37273408	4	WDR70,NUP155,MIR2360,NIPBL
CNVR_781	20	43046657	49574742	2	CDH9,CDH10
CNVR_782	20	50292489	50297736	NA	NA
CNVR_783	20	50660858	51156345	NA	NA
CNVR_784	20	51533028	52125534	1	CDH12
CNVR_785	20	52471085	53881002	2	CDH18,MIR2361
CNVR_786	20	54078693	54890244	NA	NA
CNVR_787	20	55277748	55466228	NA	NA
CNVR_788	20	59880963	60078495	NA	NA
CNVR_789	20	60231705	60569119	NA	NA
CNVR_790	20	61199492	61310753	NA	NA
CNVR_791	20	67492982	67545645	NA	NA
CNVR_792	20	69362976	69379193	NA	NA
CNVR_793	20	71119829	71348678	4	CLPTM1L,TERT,SLC6A18,MIR12015
CNVR_794	20	71780573	71835589	3	PDCD6,SDHA,CCDC127
CNVR_795	21	12020836	12247673	NA	NA
CNVR_796	21	17690394	17706354	NA	NA
CNVR_797	21	20058560	20080310	1	LOC512150
CNVR_798	21	21319480	21433856	NA	NA
CNVR_799	21	22169066	22243017	1	ZNF774
CNVR_800	21	29124387	29231528	1	SNRPA1
CNVR_801	21	30353565	30380420	NA	NA
CNVR_802	21	32556363	32646958	1	HMG20A
CNVR_803	21	33054329	33122801	NA	NA
CNVR_804	21	34773019	34852830	NA	NA
CNVR_805	21	37466037	39181843	NA	NA
CNVR_806	21	41854733	41936434	NA	NA
CNVR_807	21	49998177	50032491	NA	NA
CNVR_808	21	50677925	50717110	NA	NA
CNVR_809	21	51171940	51536601	1	LRFN5
CNVR_810	21	51856354	52012313	NA	NA
CNVR_811	21	52292038	53394754	NA	NA
CNVR_812	21	53697731	53723864	NA	NA
CNVR_813	21	56486641	56528040	1	TC2N
CNVR_814	21	64253259	64685093	2	CCNK,CYP46A1
CNVR_815	21	65095142	65245233	7	DEGS2,YY1,MIR12025,SLC25A29,MIR345,SLC25A47,WARS
CNVR_816	21	67856653	67938967	NA	NA
CNVR_817	21	68239476	68254999	1	KLC1
CNVR_818	21	68714240	68840588	NA	NA
CNVR_819	21	68888641	68914886	NA	NA
CNVR_820	21	69054783	69081747	1	C21H14orf180
CNVR_821	21	69122111	69808854	9	ADSSL1,SIVA1,AKT1,CLBA1,NUDT14,BTBD6,MTA1,CRIP2,CRIP1
CNVR_822	22	7051424	7112947	NA	NA
CNVR_823	22	9129405	9395048	NA	NA
CNVR_824	22	10839139	10883516	1	GOLGA4
CNVR_825	22	15744263	15767644	NA	NA
CNVR_826	22	16209409	16304198	2	TOPAZ1,TCAIM
CNVR_827	22	17610020	17760429	1	RAD18
CNVR_828	22	24361162	25370093	1	CNTN6
CNVR_829	22	26662167	26927279	NA	NA
CNVR_830	22	27739097	27794255	NA	NA
CNVR_831	22	32483637	32513622	2	UBA3,TMF1
CNVR_832	22	34408419	34473365	1	KBTBD8
CNVR_833	22	47893939	48290928	10	SFMBT1,TMEM110,MUSTN1,ITIH4,ITIH3,ITIH1,NEK4,SPCS1,GLT8D1,PBRM1
CNVR_834	22	48907762	49184065	12	RPL29,ACY1,ABHD14B,PCBP4,GPR62,RRP9,IQCF1,IQCF5,IQCF2,LOC100125949,GRM2,TEX264
CNVR_835	22	50610098	50710803	5	DAG1,NICN1,AMT,TCTA,RHOA
CNVR_836	22	58715254	58832896	1	IQSEC1
CNVR_837	22	58943673	59056812	2	EFCC1,ISY1
CNVR_838	22	59243645	59473474	3	RPN1,GATA2,EEFSEC
CNVR_839	22	59789766	59858286	2	MGLL,ABTB1
CNVR_840	22	60021388	60066304	NA	NA
CNVR_841	23	7287056	7484843	16	BRD2,BOLA-DOA,COL11A2,RXRB,SLC39A7,HSD17B8,MIR219-2,RING1,VPS52,RPS18,B3GALT4,WDR46,PFDN6,RGL2,TAPBP,MIR2376
CNVR_842	23	8567435	8664485	3	PACSIN1,SPDEF,ILRUN
CNVR_843	23	14835189	14866127	NA	NA
CNVR_844	23	16521600	16640000	5	PTCRA,CNPY3,GNMT,PEX6,PPP2R5D
CNVR_845	23	17541820	17578075	NA	NA
CNVR_846	23	21508598	21560621	NA	NA
CNVR_847	23	25560755	25730370	6	BOLA-DQA2,BOLA-DQB,BOLA-DQA5,BLA-DQB,LOC100848815,BOLA-DRB3
CNVR_848	23	26690402	26883703	NA	NA
CNVR_849	23	27494111	27734916	27	SLC44A4,NEU1,HSPA1A,HSPA1L,LSM2,VWA7,SAPCD1,MSH5,CLIC1,DDAH2,MPIG6B,LY6G6C,LY6G6E,LY6G6F,ABHD16A,LY6G5B,CSNK2B,GPANK1,C23H6orf47,APOM,BAG6,PRRC2A,NCR3,AIF1,TNF,LTA,NFKBIL1
CNVR_850	23	27883512	28085043	7	MIC1,POU5F1,TCF19,CCHCR1,PSORS1C2,CDSN,LOC616942
CNVR_851	23	28560191	28625152	1	BOLA
CNVR_852	23	29055109	29075438	NA	NA
CNVR_853	23	29198023	29325564	1	OR12D2
CNVR_854	23	30735048	30830954	NA	NA
CNVR_855	23	30946459	30992726	1	HIST1H2BB
CNVR_856	23	31580954	31945721	11	BTN1A1,HIST1H1D,HIST1H1E,LOC617875,HIST1H2BD,HIST1H2AC,MIR6531,HFE,HIST1H1C,H4,TRIM38
CNVR_857	23	43199690	43271085	1	TBC1D7
CNVR_858	23	49505022	49512968	1	LYRM4
CNVR_859	23	50437086	50536890	3	SLC22A23,TUBB2B,BPHL
CNVR_860	23	50546856	50644819	3	BPHL,RIPK1,NQO2
CNVR_861	23	50991491	51009837	NA	NA
CNVR_862	24	1346177	1458052	NA	NA
CNVR_863	24	1827128	1921310	NA	NA
CNVR_864	24	5410837	5475046	NA	NA
CNVR_865	24	5574669	5797343	NA	NA
CNVR_866	24	9887108	9920554	NA	NA
CNVR_867	24	10709058	10979040	1	CDH7
CNVR_868	24	12836496	13028152	NA	NA
CNVR_869	24	13157934	13218143	NA	NA
CNVR_870	24	16546106	16592238	NA	NA
CNVR_871	24	20757957	20803435	1	FHOD3
CNVR_872	24	24293597	24332155	NA	NA
CNVR_873	24	26177501	27839597	NA	NA
CNVR_874	24	38270530	38309166	NA	NA
CNVR_875	24	41383914	41568029	2	NDUFV2,TWSG1
CNVR_876	24	42101316	42170842	NA	NA
CNVR_877	24	43657134	43754506	NA	NA
CNVR_878	24	49057452	49089270	1	DYM
CNVR_879	24	50413316	50464102	1	ME2
CNVR_880	24	59955268	59990135	NA	NA
CNVR_881	24	61324011	61355584	NA	NA
CNVR_882	25	481855	630136	13	RAB40C,WFIKKN1,METTL26,MCRIP2,RHOT2,LOC516108,STUB1,WDR24,FBXL16,METRN,FAM173A,HAGHL,CIAO3
CNVR_883	25	854830	1789361	40	TEKT4,LOC786948,TPSB2,UBE2I,TSR3,GNPTG,C25H16orf91,CLCN7,TMEM204,CRAMP1,JPT2,MAPK8IP3,NME3,MRPS34,SPSB3,NUBP2,IGFALS,HAGH,FAHD1,MSRB1,RPL3L,NDUFB10,RPS2,RNF151,TBL3,GFER,SYNGR3,SLC9A3R2,NTHL1,MIR1225,RAB26,TRAF7,MLST8,PGP,MIR1842,MIR2382,E4F1,DNASE1L2,ECI1,RNPS1
CNVR_884	25	2262072	2450378	7	ELOB,PAQR4,CLDN6,TNFRSF12A,HCFC1R1,THOC6,BICDL2
CNVR_885	25	9559212	9628737	1	DEXI
CNVR_886	25	10046944	10097205	NA	NA
CNVR_887	25	13475146	13533742	1	PARN
CNVR_888	25	16449087	16538323	1	SMG1
CNVR_889	25	20303235	20357561	NA	NA
CNVR_890	25	26449950	26611224	12	KIF22,C25H16orf54,QPRT,SPN,CD2BP2,TBC1D10B,MYLPF,SEPTIN1,ZNF48,ZNF771,DCTPP1,SEPHS2
CNVR_891	25	26724480	26827136	3	ZNF688,ZNF689,PRR14
CNVR_892	25	33194075	33221773	1	EIF4H
CNVR_893	25	33233732	33278159	2	LIMK1,ELN
CNVR_894	25	33632236	33654364	2	TBL2,BCL7B
CNVR_895	25	35847022	36188699	16	EPO,POP7,GIGYF1,GNB2,ACTL6B,TFR2,MOSPD3,PCOLCE,LRCH4,AGFG2,TSC22D4,C25H7orf61,PPP1R35,MEPCE,ZCWPW1,PILRA
CNVR_896	25	38728867	38925016	4	RNF216,FSCN1,LOC100196899,ACTB
CNVR_897	25	39845396	39973088	NA	NA
CNVR_898	25	40644879	41380662	12	BRAT1,MIR11980,LFNG,MIR12029,GRIFIN,CHST12,MIR12019,EIF3B,SNX8,MRM2,MAD1L1,ELFN1
CNVR_899	25	41416056	41472640	2	INTS1,MICALL2
CNVR_900	25	41532834	41632501	1	UNCX
CNVR_901	25	41670837	41856420	8	ZFAND2A,C25H7orf50,GPR146,MIR2389,MIR339A,COX19,ADAP1,GET4
CNVR_902	26	2142480	2441939	NA	NA
CNVR_903	26	2838470	5234672	NA	NA
CNVR_904	26	5749800	6211010	NA	NA
CNVR_905	26	11301013	11410969	1	KIF20B
CNVR_906	26	13723590	13779378	2	CPEB3,MARCH5
CNVR_907	26	15995830	16012895	1	TBC1D12
CNVR_908	26	17667270	17714604	2	DNTT,OPALIN
CNVR_909	26	22144981	22386818	4	BTRC,POLL,DPCD,FBXW4
CNVR_910	26	28385806	28522205	NA	NA
CNVR_911	26	30679250	30703028	1	ADD3
CNVR_912	26	35555953	35700362	NA	NA
CNVR_913	26	35829748	35904911	NA	NA
CNVR_914	26	44064972	44181917	1	LHPP
CNVR_915	26	44238502	44349359	NA	NA
CNVR_916	26	47774305	47896501	NA	NA
CNVR_917	26	50637350	51091399	1	ADGRA1
CNVR_918	27	9512074	11517392	NA	NA
CNVR_919	27	11669357	11839242	NA	NA
CNVR_920	27	18064601	18132035	NA	NA
CNVR_921	27	18571519	18656167	NA	NA
CNVR_922	27	21461197	21526564	1	TUSC3
CNVR_923	27	22176338	22667876	1	MIR383
CNVR_924	27	23072165	23099177	NA	NA
CNVR_925	27	23542996	23627544	NA	NA
CNVR_926	27	29858113	29931904	NA	NA
CNVR_927	27	30105402	30202884	NA	NA
CNVR_928	27	34335782	34422117	1	ADAM32
CNVR_929	27	41219117	41235779	NA	NA
CNVR_930	27	43859630	43910265	NA	NA
CNVR_931	27	45338225	45500252	NA	NA
