name2_1	Frequency_1	ID_1	Chr_1	CNVR_Start_1	CNVR_End_1	Frequency_2	ID_2	Chr_2	CNVR_Start_2	CNVR_End_2	Frequency_3	ID_3	Chr_3	CNVR_Start_3	CNVR_End_3	Common_Gene
81743.1	0	0	0	0	0	2	CNVR_587	15	221717	948060	0	0	0	0	0	Common_Low
81766.1	0	0	0	0	0	2	CNVR_478	11	98581543	98732077	0	0	0	0	0	Common_Low
81772.1	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	0	0	0	0	0	Common_Low
81788.1	0	0	0	0	0	1	CNVR_544	13	54544791	54766702	0	0	0	0	0	Common_Low
81850.1	0	0	0	0	0	10	CNVR_821	21	69122111	69808854	0	0	0	0	0	Common_Low
81858.1	0	0	0	0	0	3	CNVR_54	1	121001134	121382033	0	0	0	0	0	Common_Low
81907.1	0	0	0	0	0	2	CNVR_853	23	29198023	29325564	0	0	0	0	0	Common_Low
81989.1	0	0	0	0	0	2	CNVR_706	18	56066463	56136613	0	0	0	0	0	Common_Low
82004.1	0	0	0	0	0	4	CNVR_752	19	52105919	52254545	0	0	0	0	0	Common_Low
82034.1	0	0	0	0	0	3	CNVR_917	26	50637350	51091399	0	0	0	0	0	Common_Low
82044.1	0	0	0	0	0	1	CNVR_589	15	6287730	6431790	0	0	0	0	0	Common_Low
82087.1	0	0	0	0	0	1	CNVR_545	13	57367650	57558958	0	0	0	0	0	Common_Low
82154.1	0	0	0	0	0	1	CNVR_279	6	47172330	50546109	0	0	0	0	0	Common_Low
82156.1	0	0	0	0	0	1	CNVR_854	23	30735048	30830954	0	0	0	0	0	Common_Low
82173.1	0	0	0	0	0	3	CNVR_803	21	33054329	33122801	0	0	0	0	0	Common_Low
82187.1	0	0	0	0	0	9	CNVR_526	13	19947737	20267627	0	0	0	0	0	Common_Low
82217.1	0	0	0	0	0	21	CNVR_850	23	27883512	28085043	0	0	0	0	0	High_and_Low
82269.1	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	0	0	0	0	0	Common_Low
82295.1	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	0	0	0	0	0	Common_Low
82309.1	0	0	0	0	0	2	CNVR_401	9	53435870	53536927	0	0	0	0	0	Common_Low
82365.1	0	0	0	0	0	4	CNVR_291	6	84734130	85446151	0	0	0	0	0	Common_Low
82372.1	0	0	0	0	0	3	CNVR_38	1	54797676	55040423	0	0	0	0	0	Common_Low
82461.1	0	0	0	0	0	1	CNVR_486	11	105779716	106470561	0	0	0	0	0	Common_Low
82474.1	0	0	0	0	0	1	CNVR_753	19	53607609	54071105	0	0	0	0	0	Common_Low
82528.1	0	0	0	0	0	2	CNVR_545	13	57367650	57558958	0	0	0	0	0	Common_Low
82596.1	0	0	0	0	0	11	CNVR_622	16	5680582	6196805	0	0	0	0	0	Common_Low
82661.1	0	0	0	0	0	10	CNVR_431	10	22796412	23703141	0	0	0	0	0	Common_Low
82676.1	0	0	0	0	0	2	CNVR_102	2	99371113	100152972	0	0	0	0	0	Common_Low
82731.1	0	0	0	0	0	1	CNVR_344	7	51895416	52030052	0	0	0	0	0	Common_Low
82732.1	0	0	0	0	0	1	CNVR_18	1	20541415	20566611	0	0	0	0	0	Common_Low
82735.1	0	0	0	0	0	7	CNVR_907	26	15995830	16012895	0	0	0	0	0	Common_Low
82736.1	0	0	0	0	0	1	CNVR_707	18	57057494	57106651	0	0	0	0	0	Common_Low
82845.1	0	0	0	0	0	1	CNVR_816	21	67856653	67938967	0	0	0	0	0	Common_Low
82872.1	0	0	0	0	0	1	CNVR_321	7	19718988	20025300	0	0	0	0	0	Common_Low
82915.1	0	0	0	0	0	1	CNVR_318	7	15060628	15282437	0	0	0	0	0	Common_Low
82927.1	0	0	0	0	0	1	CNVR_850	23	27883512	28085043	0	0	0	0	0	Common_Low
83090.1	0	0	0	0	0	1	CNVR_483	11	103562010	104313142	0	0	0	0	0	Common_Low
83203.1	0	0	0	0	0	1	CNVR_589	15	6287730	6431790	0	0	0	0	0	Common_Low
83223.1	0	0	0	0	0	1	CNVR_703	18	53012600	53071278	0	0	0	0	0	Common_Low
83266.1	0	0	0	0	0	1	CNVR_295	6	102542717	102646839	0	0	0	0	0	Common_Low
83267.1	0	0	0	0	0	1	CNVR_136	3	63108408	65747448	0	0	0	0	0	Common_Low
83268.1	0	0	0	0	0	2	CNVR_127	3	51981186	52060111	0	0	0	0	0	Common_Low
83293.1	0	0	0	0	0	5	CNVR_431	10	22796412	23703141	0	0	0	0	0	Common_Low
83297.1	0	0	0	0	0	3	CNVR_49	1	90828316	93051564	0	0	0	0	0	Common_Low
83318.1	0	0	0	0	0	2	CNVR_91	2	55350431	57057615	0	0	0	0	0	Common_Low
83354.1	0	0	0	0	0	1	CNVR_820	21	69054783	69081747	0	0	0	0	0	Common_Low
83665.1	0	0	0	0	0	1	CNVR_449	10	94536813	96569247	0	0	0	0	0	Common_Low
83746.1	0	0	0	0	0	2	CNVR_917	26	50637350	51091399	0	0	0	0	0	Common_Low
83759.1	0	0	0	0	0	6	CNVR_486	11	105779716	106470561	0	0	0	0	0	Common_Low
83768.1	0	0	0	0	0	1	CNVR_313	7	11234442	11485170	0	0	0	0	0	Common_Low
83865.1	0	0	0	0	0	1	CNVR_635	16	30213147	30505468	0	0	0	0	0	Common_Low
83924.1	0	0	0	0	0	3	CNVR_321	7	19718988	20025300	0	0	0	0	0	Common_Low
84009.1	0	0	0	0	0	1	CNVR_486	11	105779716	106470561	0	0	0	0	0	Common_Low
84038.1	0	0	0	0	0	7	CNVR_884	25	2262072	2450378	0	0	0	0	0	Common_Low
84042.1	0	0	0	0	0	1	CNVR_431	10	22796412	23703141	0	0	0	0	0	Common_Low
84117.1	0	0	0	0	0	3	CNVR_225	5	51021894	51204033	0	0	0	0	0	Common_Low
84201.1	0	0	0	0	0	1	CNVR_344	7	51895416	52030052	0	0	0	0	0	Common_Low
84224.1	0	0	0	0	0	6	CNVR_290	6	84203997	84368516	0	0	0	0	0	Common_Low
84269.1	0	0	0	0	0	2	CNVR_483	11	103562010	104313142	0	0	0	0	0	Common_Low
84283.1	0	0	0	0	0	2	CNVR_297	6	114582670	114667980	0	0	0	0	0	Common_Low
84290.1	0	0	0	0	0	3	CNVR_432	10	24904079	25349755	0	0	0	0	0	Common_Low
84318.1	0	0	0	0	0	1	CNVR_816	21	67856653	67938967	0	0	0	0	0	Common_Low
84325.1	0	0	0	0	0	1	CNVR_439	10	42661079	42860796	0	0	0	0	0	Common_Low
84360.1	0	0	0	0	0	3	CNVR_432	10	24904079	25349755	0	0	0	0	0	Common_Low
84380.1	0	0	0	0	0	1	CNVR_896	25	38728867	38925016	0	0	0	0	0	Common_Low
84384.1	0	0	0	0	0	8	CNVR_750	19	50761431	51158110	0	0	0	0	0	Common_Low
84435.1	0	0	0	0	0	1	CNVR_344	7	51895416	52030052	0	0	0	0	0	Common_Low
84449.1	0	0	0	0	0	2	CNVR_326	7	22007584	22028121	0	0	0	0	0	Common_Low
84522.1	0	0	0	0	0	1	CNVR_303	6	117015280	117198612	0	0	0	0	0	Common_Low
84530.1	0	0	0	0	0	1	CNVR_344	7	51895416	52030052	0	0	0	0	0	Common_Low
84572.1	0	0	0	0	0	9	CNVR_514	12	71134701	71508007	0	0	0	0	0	Common_Low
84598.1	0	0	0	0	0	1	CNVR_117	3	20706978	20756370	0	0	0	0	0	Common_Low
84617.1	0	0	0	0	0	10	CNVR_258	5	118326410	118372340	0	0	0	0	0	Common_Low
84623.1	0	0	0	0	0	3	CNVR_690	18	14389737	14677822	0	0	0	0	0	Common_Low
84749.1	0	0	0	0	0	1	CNVR_544	13	54544791	54766702	0	0	0	0	0	Common_Low
84864.1	0	0	0	0	0	1	CNVR_500	12	37100216	39080494	0	0	0	0	0	Common_Low
84900.1	0	0	0	0	0	1	CNVR_760	19	61920965	62038956	0	0	0	0	0	Common_Low
84904.1	0	0	0	0	0	1	CNVR_712	18	62154633	62277401	0	0	0	0	0	Common_Low
84934.1	0	0	0	0	0	1	CNVR_886	25	10046944	10097205	0	0	0	0	0	Common_Low
84992.1	0	0	0	0	0	1	CNVR_18	1	20541415	20566611	0	0	0	0	0	Common_Low
85004.1	0	0	0	0	0	1	CNVR_850	23	27883512	28085043	0	0	0	0	0	Common_Low
85253.1	0	0	0	0	0	1	CNVR_485	11	105606521	105681876	0	0	0	0	0	Common_Low
85281.1	0	0	0	0	0	1	CNVR_545	13	57367650	57558958	0	0	0	0	0	Common_Low
85331.1	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	0	0	0	0	0	Common_Low
85341.1	0	0	0	0	0	2	CNVR_886	25	10046944	10097205	0	0	0	0	0	Common_Low
85408.1	0	0	0	0	0	1	CNVR_461	11	17249565	18200634	0	0	0	0	0	Common_Low
85419.1	0	0	0	0	0	9	CNVR_526	13	19947737	20267627	0	0	0	0	0	Common_Low
85450.1	0	0	0	0	0	2	CNVR_19	1	23172053	25019922	0	0	0	0	0	Common_Low
85512.1	0	0	0	0	0	2	CNVR_661	17	30703415	32010344	0	0	0	0	0	Common_Low
85548.1	0	0	0	0	0	2	CNVR_587	15	221717	948060	0	0	0	0	0	Common_Low
85577.1	0	0	0	0	0	4	CNVR_580	14	77851028	78235444	0	0	0	0	0	Common_Low
85612.1	0	0	0	0	0	1	CNVR_431	10	22796412	23703141	0	0	0	0	0	Common_Low
85617.1	0	0	0	0	0	4	CNVR_681	17	72483071	73106809	0	0	0	0	0	Common_Low
85624.1	0	0	0	0	0	1	CNVR_554	13	79039074	79056428	0	0	0	0	0	Common_Low
85686.1	0	0	0	0	0	1	CNVR_430	10	22364061	22408227	0	0	0	0	0	Common_Low
85734.1	0	0	0	0	0	6	CNVR_716	18	65603314	65814370	0	0	0	0	0	Common_Low
85766.1	0	0	0	0	0	4	CNVR_750	19	50761431	51158110	0	0	0	0	0	Common_Low
85814.1	0	0	0	0	0	4	CNVR_516	12	71820369	71950268	0	0	0	0	0	Common_Low
85837.1	0	0	0	0	0	1	CNVR_712	18	62154633	62277401	0	0	0	0	0	Common_Low
85850.1	0	0	0	0	0	1	CNVR_151	3	119471788	119559889	0	0	0	0	0	Common_Low
85943.1	0	0	0	0	0	2	CNVR_886	25	10046944	10097205	0	0	0	0	0	Common_Low
86013.1	0	0	0	0	0	18	CNVR_781	20	43046657	49574742	0	0	0	0	0	High_and_Low
86026.1	0	0	0	0	0	2	CNVR_431	10	22796412	23703141	0	0	0	0	0	Common_Low
86034.1	0	0	0	0	0	20	CNVR_75	2	27318294	27979992	0	0	0	0	0	High_and_Low
86060.1	0	0	0	0	0	1	CNVR_850	23	27883512	28085043	0	0	0	0	0	Common_Low
86108.1	0	0	0	0	0	2	CNVR_147	3	100277178	100601230	0	0	0	0	0	Common_Low
86204.1	0	0	0	0	0	1	CNVR_545	13	57367650	57558958	0	0	0	0	0	Common_Low
86243.1	0	0	0	0	0	1	CNVR_344	7	51895416	52030052	0	0	0	0	0	Common_Low
86268.1	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	0	0	0	0	0	Common_Low
86335.1	0	0	0	0	0	1	CNVR_780	20	36817457	37273408	0	0	0	0	0	Common_Low
86337.1	0	0	0	0	0	2	CNVR_750	19	50761431	51158110	0	0	0	0	0	Common_Low
86355.1	0	0	0	0	0	2	CNVR_483	11	103562010	104313142	0	0	0	0	0	Common_Low
86388.1	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	0	0	0	0	0	Common_Low
86450.1	0	0	0	0	0	1	CNVR_64	2	2326560	2458209	0	0	0	0	0	Common_Low
86451.1	0	0	0	0	0	1	CNVR_707	18	57057494	57106651	0	0	0	0	0	Common_Low
86489.1	0	0	0	0	0	1	CNVR_487	12	470946	1048567	0	0	0	0	0	Common_Low
86507.1	0	0	0	0	0	9	CNVR_51	1	100412522	105472672	0	0	0	0	0	Common_Low
86604.1	0	0	0	0	0	4	CNVR_302	6	116765519	116935159	0	0	0	0	0	Common_Low
86626.1	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	0	0	0	0	0	Common_Low
86684.1	0	0	0	0	0	1	CNVR_313	7	11234442	11485170	0	0	0	0	0	Common_Low
86688.1	0	0	0	0	0	2	CNVR_453	10	103030307	103146542	0	0	0	0	0	Common_Low
86735.1	0	0	0	0	0	3	CNVR_49	1	90828316	93051564	0	0	0	0	0	Common_Low
86740.1	0	0	0	0	0	1	CNVR_441	10	53652144	53735797	0	0	0	0	0	Common_Low
86750.1	0	0	0	0	0	1	CNVR_449	10	94536813	96569247	0	0	0	0	0	Common_Low
86794.1	0	0	0	0	0	1	CNVR_486	11	105779716	106470561	0	0	0	0	0	Common_Low
86858.1	0	0	0	0	0	3	CNVR_821	21	69122111	69808854	0	0	0	0	0	Common_Low
86870.1	0	0	0	0	0	3	CNVR_811	21	52292038	53394754	0	0	0	0	0	Common_Low
86912.1	0	0	0	0	0	1	CNVR_344	7	51895416	52030052	0	0	0	0	0	Common_Low
86921.1	0	0	0	0	0	18	CNVR_312	7	8782634	10494698	0	0	0	0	0	High_and_Low
86924.1	0	0	0	0	0	6	CNVR_432	10	24904079	25349755	0	0	0	0	0	Common_Low
86972.1	0	0	0	0	0	1	CNVR_123	3	37209678	40032182	0	0	0	0	0	Common_Low
87015.1	0	0	0	0	0	3	CNVR_175	4	41346098	41947025	0	0	0	0	0	Common_Low
87116.1	0	0	0	0	0	2	CNVR_357	7	109884675	110293886	0	0	0	0	0	Common_Low
87204.1	0	0	0	0	0	2	CNVR_886	25	10046944	10097205	0	0	0	0	0	Common_Low
87248.1	0	0	0	0	0	1	CNVR_136	3	63108408	65747448	0	0	0	0	0	Common_Low
87258.1	0	0	0	0	0	6	CNVR_432	10	24904079	25349755	0	0	0	0	0	Common_Low
87261.1	0	0	0	0	0	1	CNVR_854	23	30735048	30830954	0	0	0	0	0	Common_Low
87306.1	0	0	0	0	0	1	CNVR_849	23	27494111	27734916	0	0	0	0	0	Common_Low
87347.1	0	0	0	0	0	1	CNVR_804	21	34773019	34852830	0	0	0	0	0	Common_Low
87355.1	0	0	0	0	0	1	CNVR_359	8	3389399	3703116	0	0	0	0	0	Common_Low
87361.1	0	0	0	0	0	1	CNVR_310	7	5292475	5377006	0	0	0	0	0	Common_Low
87401.1	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	0	0	0	0	0	Common_Low
87418.1	0	0	0	0	0	1	CNVR_793	20	71119829	71348678	0	0	0	0	0	Common_Low
87424.1	0	0	0	0	0	1	CNVR_742	19	34401871	34652351	0	0	0	0	0	Common_Low
87447.1	0	0	0	0	0	1	CNVR_98	2	77033487	78401150	0	0	0	0	0	Common_Low
87474.1	0	0	0	0	0	2	CNVR_136	3	63108408	65747448	0	0	0	0	0	Common_Low
A1BG	0	0	0	0	0	2	CNVR_716	18	65603314	65814370	0	0	0	0	0	Common_Low
AANAT	0	0	0	0	0	1	CNVR_755	19	54968541	55578623	0	0	0	0	0	Common_Low
AATK	0	0	0	0	0	2	CNVR_751	19	51489174	51643975	0	0	0	0	0	Common_Low
ABAT	0	0	0	0	0	0	0	0	0	0	1	CNVR_787	25	7515881	7578293	Common_Low
ABCA1	0	0	0	0	0	0	0	0	0	0	10	CNVR_337	8	93245032	94722804	Common_Low
ABCA13	0	0	0	0	0	1	CNVR_156	4	7372107	7455891	0	0	0	0	0	Common_Low
ABCA2	0	0	0	0	0	7	CNVR_486	11	105779716	106470561	0	0	0	0	0	Common_Low
ABCA7	0	0	0	0	0	3	CNVR_341	7	43369002	44022730	0	0	0	0	0	Common_Low
ABCB6	0	0	0	0	0	0	0	0	0	0	1	CNVR_80	2	106984473	107192324	Common_Low
ABCB9	0	0	0	0	0	1	CNVR_670	17	52529561	52696346	0	0	0	0	0	Common_Low
ABCF1	0	0	0	0	0	0	0	0	0	0	1	CNVR_758	23	28341860	28413350	Common_Low
ABCF2	0	0	0	0	0	0	0	0	0	0	2	CNVR_178	4	113657341	113819352	Common_Low
ABCG2	1	CNVR_64	6	37962382	37976610	9	CNVR_275	6	36535012	36551432	0	0	0	0	0	Common_Low
ABHD14A	0	0	0	0	0	1	CNVR_834	22	48907762	49184065	0	0	0	0	0	Common_Low
ABHD14B	0	0	0	0	0	1	CNVR_834	22	48907762	49184065	0	0	0	0	0	Common_Low
ABHD16A	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	0	0	0	0	0	Common_Low
ABHD16B	0	0	0	0	0	4	CNVR_543	13	53822879	54521999	3	CNVR_496	13	53933240	54043428	Common_Low
ABHD4	0	0	0	0	0	0	0	0	0	0	1	CNVR_388	10	22208708	22252878	Common_Low
ABI1	0	0	0	0	0	3	CNVR_525	13	17800892	17909299	0	0	0	0	0	Common_Low
ABL2	1	CNVR_163	16	61932640	62244131	12	CNVR_643	16	60554810	60784885	0	0	0	0	0	Common_Low
ABLIM2	0	0	0	0	0	1	CNVR_296	6	114371692	114406200	0	0	0	0	0	Common_Low
ABO	1	CNVR_124	11	103363410	106804258	1	CNVR_483	11	103562010	104313142	4	CNVR_435	11	103615735	104217085	Common_Low
ABRAXAS2	0	0	0	0	0	0	0	0	0	0	1	CNVR_817	26	44398093	44515661	Common_Low
ABT1	0	0	0	0	0	0	0	0	0	0	5	CNVR_762	23	31338261	31726418	Common_Low
ABTB1	0	0	0	0	0	2	CNVR_839	22	59789766	59858286	0	0	0	0	0	Common_Low
ACACA	0	0	0	0	0	2	CNVR_728	19	13518465	13564941	0	0	0	0	0	Common_Low
ACADL	0	0	0	0	0	1	CNVR_101	2	98018683	98062823	0	0	0	0	0	Common_Low
ACADVL	0	0	0	0	0	2	CNVR_739	19	26936476	27421507	0	0	0	0	0	Common_Low
ACAP1	1	CNVR_180	19	27576066	28031919	0	0	0	0	0	0	0	0	0	0	Common_Low
ACAP3	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	0	0	0	0	0	Common_Low
ACBD5	0	0	0	0	0	2	CNVR_525	13	17800892	17909299	0	0	0	0	0	Common_Low
ACIN1	0	0	0	0	0	4	CNVR_429	10	21794678	21979394	0	0	0	0	0	Common_Low
ACLY	0	0	0	0	0	0	0	0	0	0	1	CNVR_662	19	42064863	42089455	Common_Low
ACO2	0	0	0	0	0	1	CNVR_250	5	112271082	112941150	0	0	0	0	0	Common_Low
ACOX1	0	0	0	0	0	0	0	0	0	0	2	CNVR_673	19	55590126	56208592	Common_Low
ACOX3	0	0	0	0	0	2	CNVR_297	6	114582670	114667980	0	0	0	0	0	Common_Low
ACSL3	0	0	0	0	0	0	0	0	0	0	1	CNVR_82	2	111090957	111229939	Common_Low
ACSL6	1	CNVR_78	7	23868219	24693994	1	CNVR_327	7	22536026	22554424	0	0	0	0	0	Common_Low
ACTB	0	0	0	0	0	1	CNVR_896	25	38728867	38925016	0	0	0	0	0	Common_Low
ACTL6B	0	0	0	0	0	5	CNVR_895	25	35847022	36188699	0	0	0	0	0	Common_Low
ACTN3	0	0	0	0	0	0	0	0	0	0	2	CNVR_870	29	44546564	44660364	Common_Low
ACTR6	0	0	0	0	0	1	CNVR_234	5	64116108	64230589	0	0	0	0	0	Common_Low
ACY1	0	0	0	0	0	1	CNVR_834	22	48907762	49184065	0	0	0	0	0	Common_Low
ADAM11	0	0	0	0	0	1	CNVR_745	19	44433254	44494104	0	0	0	0	0	Common_Low
ADAM22	1	CNVR_40	4	72358306	72561411	1	CNVR_188	4	71900384	72082867	1	CNVR_160	4	72297257	72505313	Common_Low
ADAM32	0	0	0	0	0	1	CNVR_928	27	34335782	34422117	0	0	0	0	0	Common_Low
ADAMTS14	0	0	0	0	0	1	CNVR_947	28	26913043	26976598	0	0	0	0	0	Common_Low
ADAMTS7	0	0	0	0	0	1	CNVR_801	21	30353565	30380420	0	0	0	0	0	Common_Low
ADAMTSL2	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	0	0	0	0	0	Common_Low
ADAMTSL5	0	0	0	0	0	3	CNVR_341	7	43369002	44022730	0	0	0	0	0	Common_Low
ADAP1	0	0	0	0	0	2	CNVR_901	25	41670837	41856420	1	CNVR_801	25	41129839	41935313	Common_Low
ADAP2	0	0	0	0	0	1	CNVR_733	19	18012136	18118339	0	0	0	0	0	Common_Low
ADCK5	0	0	0	0	0	8	CNVR_556	14	330256	1142313	0	0	0	0	0	Common_Low
ADD1	0	0	0	0	0	3	CNVR_300	6	115881461	115959367	0	0	0	0	0	Common_Low
ADD3	0	0	0	0	0	1	CNVR_911	26	30679250	30703028	0	0	0	0	0	Common_Low
ADGRA1	0	0	0	0	0	8	CNVR_917	26	50637350	51091399	0	0	0	0	0	Common_Low
ADGRB1	0	0	0	0	0	0	0	0	0	0	7	CNVR_508	14	1514056	2342883	Common_Low
ADGRE5	0	0	0	0	0	1	CNVR_313	7	11234442	11485170	0	0	0	0	0	Common_Low
ADGRG7	0	0	0	0	0	1	CNVR_33	1	45090218	45146168	0	0	0	0	0	Common_Low
ADGRL2	0	0	0	0	0	1	CNVR_135	3	62278399	62720838	1	CNVR_110	3	62483581	62926812	Common_Low
ADGRL3	0	0	0	0	0	7	CNVR_288	6	77586306	82543678	33	CNVR_251	6	75710255	78266400	High_and_Low
ADGRL4	0	0	0	0	0	3	CNVR_136	3	63108408	65747448	1	CNVR_111	3	63473782	66001121	Common_Low
ADK	0	0	0	0	0	1	CNVR_949	28	30188756	30226392	0	0	0	0	0	Common_Low
ADM2	0	0	0	0	0	0	0	0	0	0	1	CNVR_226	5	119772706	119940291	Common_Low
ADO	0	0	0	0	0	1	CNVR_938	28	18916753	19430612	0	0	0	0	0	Common_Low
ADORA3	0	0	0	0	0	0	0	0	0	0	1	CNVR_97	3	31748152	31851977	Common_Low
ADRA2C	0	0	0	0	0	3	CNVR_298	6	114903821	115458260	0	0	0	0	0	Common_Low
ADRM1	0	0	0	0	0	0	0	0	0	0	3	CNVR_497	13	54426258	54994600	Common_Low
ADSS1	0	0	0	0	0	7	CNVR_821	21	69122111	69808854	0	0	0	0	0	Common_Low
ADSS2	0	0	0	0	0	1	CNVR_636	16	32754885	32852344	0	0	0	0	0	Common_Low
AEBP2	1	CNVR_53	5	89545151	93920010	0	0	0	0	0	0	0	0	0	0	Common_Low
AFF3	0	0	0	0	0	1	CNVR_456	11	4969068	5042355	0	0	0	0	0	Common_Low
AFMID	0	0	0	0	0	2	CNVR_753	19	53607609	54071105	0	0	0	0	0	Common_Low
AGA	0	0	0	0	0	0	0	0	0	0	1	CNVR_821	27	8503527	10804209	Common_Low
AGFG2	0	0	0	0	0	6	CNVR_895	25	35847022	36188699	0	0	0	0	0	Common_Low
AGMO	0	0	0	0	0	1	CNVR_168	4	23463134	23601651	0	0	0	0	0	Common_Low
AGO1	0	0	0	0	0	1	CNVR_149	3	109750764	110033765	0	0	0	0	0	Common_Low
AGO3	0	0	0	0	0	1	CNVR_149	3	109750764	110033765	0	0	0	0	0	Common_Low
AGO4	0	0	0	0	0	2	CNVR_149	3	109750764	110033765	0	0	0	0	0	Common_Low
AGPAT2	1	CNVR_124	11	103363410	106804258	3	CNVR_483	11	103562010	104313142	6	CNVR_435	11	103615735	104217085	Common_Low
AGPS	0	0	0	0	0	1	CNVR_71	2	19365290	19425494	1	CNVR_50	2	19363187	19423385	Common_Low
AGRN	0	0	0	0	0	2	CNVR_639	16	50834467	51464253	0	0	0	0	0	Common_Low
AHCTF1	0	0	0	0	0	1	CNVR_635	16	30213147	30505468	0	0	0	0	0	Common_Low
AHNAK2	0	0	0	0	0	3	CNVR_821	21	69122111	69808854	0	0	0	0	0	Common_Low
AIF1	1	CNVR_208	23	27286587	27903991	1	CNVR_849	23	27494111	27734916	0	0	0	0	0	Common_Low
AIP	0	0	0	0	0	2	CNVR_972	29	45085715	45486731	0	0	0	0	0	Common_Low
AIPL1	0	0	0	0	0	0	0	0	0	0	1	CNVR_656	19	25426630	25477852	Common_Low
AJM1	0	0	0	0	0	6	CNVR_486	11	105779716	106470561	0	0	0	0	0	Common_Low
AJUBA	0	0	0	0	0	2	CNVR_429	10	21794678	21979394	0	0	0	0	0	Common_Low
AK5	1	CNVR_28	3	67440250	67474440	0	0	0	0	0	0	0	0	0	0	Common_Low
AK6	1	CNVR_186	20	10253023	10424451	0	0	0	0	0	0	0	0	0	0	Common_Low
AK8	0	0	0	0	0	0	0	0	0	0	3	CNVR_433	11	102741737	102934734	Common_Low
AKAP7	0	0	0	0	0	0	0	0	0	0	1	CNVR_367	9	69270119	69290334	Common_Low
AKR1A1	0	0	0	0	0	3	CNVR_147	3	100277178	100601230	0	0	0	0	0	Common_Low
AKR1B1	0	0	0	0	0	0	0	0	0	0	1	CNVR_173	4	97903366	98129316	Common_Low
AKT1	0	0	0	0	0	7	CNVR_821	21	69122111	69808854	0	0	0	0	0	Common_Low
AKT3	0	0	0	0	0	3	CNVR_637	16	33331779	33556407	1	CNVR_578	16	33515802	33613674	Common_Low
ALAS1	0	0	0	0	0	0	0	0	0	0	1	CNVR_746	22	48449810	48866871	Common_Low
ALCAM	0	0	0	0	0	2	CNVR_36	1	49952651	50064432	0	0	0	0	0	Common_Low
ALDH7A1	1	CNVR_79	7	28542358	28657444	2	CNVR_330	7	27289094	27323816	0	0	0	0	0	Common_Low
ALKBH5	0	0	0	0	0	1	CNVR_742	19	34401871	34652351	0	0	0	0	0	Common_Low
ALMS1	0	0	0	0	0	1	CNVR_457	11	10942888	11054313	0	0	0	0	0	Common_Low
ALOX12B	0	0	0	0	0	0	0	0	0	0	5	CNVR_657	19	27569814	28031919	Common_Low
ALOX15B	0	0	0	0	0	0	0	0	0	0	5	CNVR_657	19	27569814	28031919	Common_Low
ALOX5	0	0	0	0	0	0	0	0	0	0	1	CNVR_851	28	44291071	44474997	Common_Low
ALX1	0	0	0	0	0	0	0	0	0	0	4	CNVR_186	5	14894403	14953446	Common_Low
ALYREF	0	0	0	0	0	2	CNVR_750	19	50761431	51158110	0	0	0	0	0	Common_Low
AMBN	0	0	0	0	0	0	0	0	0	0	13	CNVR_254	6	85838311	86053293	Common_Low
AMDHD1	0	0	0	0	0	0	0	0	0	0	1	CNVR_201	5	60090401	60293911	Common_Low
AMT	0	0	0	0	0	1	CNVR_835	22	50610098	50710803	0	0	0	0	0	Common_Low
AMTN	0	0	0	0	0	0	0	0	0	0	2	CNVR_254	6	85838311	86053293	Common_Low
AMY2B	1	CNVR_26	3	37172756	41992103	1	CNVR_123	3	37209678	40032182	1	CNVR_99	3	37327971	40171638	Common_Low
AMZ1	0	0	0	0	0	3	CNVR_898	25	40644879	41380662	0	0	0	0	0	Common_Low
ANAPC11	0	0	0	0	0	2	CNVR_750	19	50761431	51158110	0	0	0	0	0	Common_Low
ANAPC2	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	0	0	0	0	0	Common_Low
ANGPTL4	0	0	0	0	0	0	0	0	0	0	1	CNVR_280	7	16952548	17109710	Common_Low
ANKIB1	0	0	0	0	0	2	CNVR_158	4	9623951	9706609	0	0	0	0	0	Common_Low
ANKRD11	0	0	0	0	0	1	CNVR_690	18	14389737	14677822	0	0	0	0	0	Common_Low
ANKRD12	0	0	0	0	0	5	CNVR_875	24	41383914	41568029	0	0	0	0	0	Common_Low
ANKRD13D	0	0	0	0	0	3	CNVR_972	29	45085715	45486731	0	0	0	0	0	Common_Low
ANKRD34A	0	0	0	0	0	1	CNVR_118	3	21383804	21424575	0	0	0	0	0	Common_Low
ANKRD42	0	0	0	0	0	1	CNVR_958	29	12454354	12480062	0	0	0	0	0	Common_Low
ANKRD50	1	CNVR_168	17	30640617	34057200	0	0	0	0	0	0	0	0	0	0	Common_Low
ANKRD55	1	CNVR_187	20	22960402	23017834	0	0	0	0	0	0	0	0	0	0	Common_Low
ANKRD65	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	0	0	0	0	0	Common_Low
