name2	Frequency	ID	Chr	CNVR_Start	CNVR_End
C25H7orf50	1	CNVR_801	25	41129839	41935313
C29H11orf24	1	CNVR_872	29	45731002	46099425
CA5A	1	CNVR_617	18	13346768	13478168
CACNA1A	1	CNVR_274	7	12331895	12705722
CALCR	1	CNVR_133	4	10876079	11322413
CALR	1	CNVR_274	7	12331895	12705722
CAMSAP3	1	CNVR_279	7	16287363	16507951
CAPN2	1	CNVR_574	16	27091029	27164390
CARS	1	CNVR_874	29	48545094	48580965
CBX2	1	CNVR_670	19	52740740	52872517
CBX8	1	CNVR_670	19	52740740	52872517
CBY1	1	CNVR_216	5	110295128	110313761
CCDC134	1	CNVR_218	5	112791545	113468743
CCDC73	1	CNVR_557	15	63110430	63348400
CD320	1	CNVR_280	7	16952548	17109710
CD81	1	CNVR_875	29	49132446	49242653
CD8A	1	CNVR_421	11	48066628	48307936
CDC42SE2	1	CNVR_283	7	23040924	23099471
CDK10	1	CNVR_620	18	14443875	14675288
CDK13	1	CNVR_163	4	81021023	81055851
CEBPE	1	CNVR_387	10	21637646	21799723
CELSR3	1	CNVR_748	22	51180659	51283351
CENPM	1	CNVR_218	5	112791545	113468743
CENPX	1	CNVR_667	19	50821989	50902591
CERCAM	1	CNVR_431	11	98957658	99660620
CETN4	1	CNVR_600	17	34933710	35050237
CFAP20	1	CNVR_623	18	25906797	26085825
CFAP300	1	CNVR_540	15	6612281	6679978
CHMP1A	1	CNVR_620	18	14443875	14675288
CHPF2	1	CNVR_178	4	113657341	113819352
CHRM3	1	CNVR_838	28	11416348	12198124
CHST13	1	CNVR_751	22	60459451	60527377
CIAO3	1	CNVR_784	25	481605	629048
CIST1	1	CNVR_271	7	4945766	5001007
CLCC1	1	CNVR_98	3	34421834	34501432
CLDN6	1	CNVR_786	25	2263020	2452460
CNKSR3	1	CNVR_372	9	91158204	91290141
CNOT10	1	CNVR_737	22	7124637	7186161
CNPPD1	1	CNVR_80	2	106984473	107192324
COA1	1	CNVR_162	4	77431071	77495451
COL11A2	1	CNVR_753	23	7240128	7427107
COL4A1	1	CNVR_472	12	83824192	85153361
COL4A3BP	1	CNVR_379	10	6775423	6918607
COPRS	1	CNVR_652	19	18232821	18275060
COX10	1	CNVR_658	19	32113206	32239821
COX19	1	CNVR_801	25	41129839	41935313
CPB2	1	CNVR_446	12	16187847	16218277
CPS1	1	CNVR_78	2	98446391	98490521
CSNK2A2	1	CNVR_623	18	25906797	26085825
CTDSPL2	1	CNVR_408	10	102920593	102955017
CTHRC1	1	CNVR_525	14	60743292	61175089
CTNNBL1	1	CNVR_501	13	66717189	66727403
CTSD	1	CNVR_876	29	49685888	49779067
CUEDC1	1	CNVR_643	19	8672624	8779535
CYP11B1	1	CNVR_508	14	1514056	2342883
CYP2D14	1	CNVR_218	5	112791545	113468743
CYP4V2	1	CNVR_822	27	16206354	16351777
CYP51A1	1	CNVR_132	4	9471143	9555206
DAD1	1	CNVR_388	10	22208708	22252878
DCXR	1	CNVR_667	19	50821989	50902591
DHDH	1	CNVR_630	18	55442888	55807264
DHRS7B	1	CNVR_660	19	35191657	35253851
DHX16	1	CNVR_758	23	28341860	28413350
DNASE2	1	CNVR_274	7	12331895	12705722
DOCK8	1	CNVR_328	8	43890714	44100329
DPP3	1	CNVR_870	29	44546564	44660364
DPYS	1	CNVR_524	14	60215944	60249222
DYNC1H1	1	CNVR_732	21	66745104	66895493
EBAG9	1	CNVR_523	14	53003780	56606239
EHMT1	1	CNVR_439	11	106590816	106666119
EIF3J	1	CNVR_408	10	102920593	102955017
EIF3M	1	CNVR_557	15	63110430	63348400
ELK3	1	CNVR_202	5	60513092	60550857
EMX2	1	CNVR_816	26	37831223	37871121
ENPEP	1	CNVR_232	6	14930138	14972093
ENPP2	1	CNVR_533	14	80908008	82067018
ENTPD8	1	CNVR_438	11	105645935	106492915
EPHA7	1	CNVR_364	9	55203601	57238257
EPS8L1	1	CNVR_637	18	62320983	62581767
ERBIN	1	CNVR_683	20	13605292	13627670
ETV6	1	CNVR_211	5	98095718	98144559
EVPL	1	CNVR_673	19	55590126	56208592
F11	1	CNVR_822	27	16206354	16351777
FAM149A	1	CNVR_822	27	16206354	16351777
FAM149B1	1	CNVR_847	28	29250952	29283888
FAM169A	1	CNVR_681	20	6658421	6736039
FAM210B	1	CNVR_500	13	59582211	59638244
FAM243A	1	CNVR_1	1	835371	1363932
FAM81B	1	CNVR_307	7	93522200	94730969
FAM92B	1	CNVR_615	18	11200241	11685716
FANCA	1	CNVR_620	18	14443875	14675288
FARS2	1	CNVR_766	23	49369698	49377644
FARSA	1	CNVR_274	7	12331895	12705722
FCAR	1	CNVR_637	18	62320983	62581767
FDX2	1	CNVR_276	7	14822852	14859746
FES	1	CNVR_712	21	21744615	21859000
FGF1	1	CNVR_298	7	53578523	53713177
FIBIN	1	CNVR_555	15	57620485	57733709
FKBP6	1	CNVR_795	25	33744435	33803849
FTL	1	CNVR_630	18	55442888	55807264
FTSJ3	1	CNVR_665	19	48050643	48368103
FURIN	1	CNVR_712	21	21744615	21859000
G6PC3	1	CNVR_663	19	43829988	43957658
GABRP	1	CNVR_678	20	2695880	2886118
GAD1	1	CNVR_52	2	25438405	25638543
GADD45B	1	CNVR_282	7	21022281	21249976
GADD45GIP1	1	CNVR_274	7	12331895	12705722
GALC	1	CNVR_406	10	99217692	99797336
GALK1	1	CNVR_673	19	55590126	56208592
GAS2	1	CNVR_862	29	21852752	22047517
GAS2L2	1	CNVR_650	19	14543123	14622872
GBE1	1	CNVR_14	1	29267627	29315230
GBP4	1	CNVR_106	3	54369910	54956792
GCDH	1	CNVR_274	7	12331895	12705722
GCSH	1	CNVR_614	18	7725422	7792744
GET4	1	CNVR_801	25	41129839	41935313
GH1	1	CNVR_665	19	48050643	48368103
GLB1L	1	CNVR_80	2	106984473	107192324
GLT6D1	1	CNVR_434	11	103198106	103352220
GLYCTK	1	CNVR_746	22	48449810	48866871
GML	1	CNVR_508	14	1514056	2342883
GNA12	1	CNVR_800	25	40387302	40565044
GNB1	1	CNVR_580	16	50670749	50877651
GNG7	1	CNVR_282	7	21022281	21249976
GOLGA4	1	CNVR_739	22	10876925	10921301
GORASP2	1	CNVR_52	2	25438405	25638543
GPHA2	1	CNVR_869	29	43108445	43189370
GPR146	1	CNVR_801	25	41129839	41935313
GPR161	1	CNVR_90	3	413387	471545
GPR65	1	CNVR_406	10	99217692	99797336
GPSM2	1	CNVR_98	3	34421834	34501432
GRIA4	1	CNVR_538	15	2432001	3441993
GSX1	1	CNVR_450	12	32089643	32251435
GULP1	1	CNVR_47	2	7492224	8025628
GYS1	1	CNVR_630	18	55442888	55807264
H2B	1	CNVR_94	3	20732147	20802121
HADHA	1	CNVR_426	11	73292193	73361709
HAGHL	1	CNVR_784	25	481605	629048
HAL	1	CNVR_201	5	60090401	60293911
HCFC1R1	1	CNVR_786	25	2263020	2452460
HCN1	1	CNVR_688	20	29347831	29785475
HDAC5	1	CNVR_663	19	43829988	43957658
HEMGN	1	CNVR_331	8	63018531	63246078
HINT1	1	CNVR_285	7	23269709	23298999
HMGCR	1	CNVR_379	10	6775423	6918607
HNF1B	1	CNVR_649	19	13992324	14062783
HNF4A	1	CNVR_503	13	72807094	72927026
HNRNPM	1	CNVR_280	7	16952548	17109710
HOXA1	1	CNVR_159	4	68918325	69107262
HOXA2	1	CNVR_159	4	68918325	69107262
HOXA3	1	CNVR_159	4	68918325	69107262
HRC	1	CNVR_630	18	55442888	55807264
HS3ST2	1	CNVR_792	25	20514305	20568630
HS3ST3B1	1	CNVR_658	19	32113206	32239821
HSD17B14	1	CNVR_630	18	55442888	55807264
HSD17B3	1	CNVR_332	8	83006556	83048502
HSD17B8	1	CNVR_753	23	7240128	7427107
HYKK	1	CNVR_715	21	30881502	30908358
IARS	1	CNVR_333	8	83832733	83888935
ICAM1	1	CNVR_276	7	14822852	14859746
ICAM5	1	CNVR_276	7	14822852	14859746
IER2	1	CNVR_274	7	12331895	12705722
IFITM1	1	CNVR_877	29	50884177	51087878
IFITM3	1	CNVR_877	29	50884177	51087878
IHH	1	CNVR_80	2	106984473	107192324
ILF3	1	CNVR_277	7	15090383	15165475
IMPA1	1	CNVR_533	14	80908008	82067018
IMPG1	1	CNVR_347	9	15619498	15647119
IP6K2	1	CNVR_748	22	51180659	51283351
IRF5	1	CNVR_171	4	92856133	92939988
ISOC1	1	CNVR_289	7	24982024	25070227
ITFG1	1	CNVR_621	18	15775541	15883183
ITGA9	1	CNVR_739	22	10876925	10921301
ITGAL	1	CNVR_793	25	26685517	26867622
ITGB4	1	CNVR_673	19	55590126	56208592
ITPR2	1	CNVR_206	5	83225843	83279905
IZUMO3	1	CNVR_318	8	19138288	20018829
JCHAIN	1	CNVR_254	6	85838311	86053293
JMJD1C	1	CNVR_839	28	19140712	19509353
JMJD6	1	CNVR_672	19	55058143	55191677
KANK3	1	CNVR_280	7	16952548	17109710
KCNE1	1	CNVR_1	1	835371	1363932
KCNE2	1	CNVR_1	1	835371	1363932
KCNE4	1	CNVR_82	2	111090957	111229939
KCNK2	1	CNVR_586	16	68451825	68557811
KCNQ1	1	CNVR_875	29	49132446	49242653
KCNV1	1	CNVR_523	14	53003780	56606239
KIF20B	1	CNVR_807	26	11332743	11443033
KIR2DL5A	1	CNVR_637	18	62320983	62581767
KIR3DL1	1	CNVR_637	18	62320983	62581767
KIR3DL2	1	CNVR_638	18	62603199	62726859
KLF1	1	CNVR_274	7	12331895	12705722
KLHDC1	1	CNVR_394	10	42702663	42903530
KLHDC2	1	CNVR_394	10	42702663	42903530
KLHL23	1	CNVR_53	2	26362611	26663654
KLK12	1	CNVR_632	18	56996762	57052792
KLKB1	1	CNVR_822	27	16206354	16351777
KRIT1	1	CNVR_132	4	9471143	9555206
KRT73	1	CNVR_190	5	27214378	27287454
L3MBTL2	1	CNVR_217	5	112316204	112435212
LCP1	1	CNVR_446	12	16187847	16218277
LHB	1	CNVR_630	18	55442888	55807264
LIN7B	1	CNVR_630	18	55442888	55807264
LIPI	1	CNVR_10	1	22478219	24539637
LMBR1	1	CNVR_179	4	118143048	118259316
LMF2	1	CNVR_226	5	119772706	119940291
LMNB2	1	CNVR_282	7	21022281	21249976
LOC504599	1	CNVR_94	3	20732147	20802121
LOC524810	1	CNVR_709	20	71916752	71971771
LOC618124	1	CNVR_655	19	24093847	24145526
LOC785804	1	CNVR_218	5	112791545	113468743
LOC788615	1	CNVR_200	5	58779006	59795018
LOC788703	1	CNVR_550	15	49736162	49915271
LOC790886	1	CNVR_567	16	5584314	6125517
LRRC45	1	CNVR_667	19	50821989	50902591
LRRD1	1	CNVR_132	4	9471143	9555206
LSM12	1	CNVR_663	19	43829988	43957658
LSM7	1	CNVR_282	7	21022281	21249976
LY75	1	CNVR_61	2	36438945	36483235
LYL1	1	CNVR_274	7	12331895	12705722
LYRM7	1	CNVR_284	7	23224806	23260788
MAN2A2	1	CNVR_712	21	21744615	21859000
MAP2	1	CNVR_77	2	97228461	97443820
MAP3K1	1	CNVR_685	20	22292215	22462915
MAP3K5	1	CNVR_369	9	74729907	74848962
MAPKAPK3	1	CNVR_747	22	49462432	49739973
MARCH2	1	CNVR_280	7	16952548	17109710
MARCH5	1	CNVR_808	26	13758800	13814193
MARCH8	1	CNVR_851	28	44291071	44474997
MAST1	1	CNVR_274	7	12331895	12705722
MCAM	1	CNVR_543	15	29871540	29985272
MCOLN1	1	CNVR_279	7	16287363	16507951
MCTP1	1	CNVR_307	7	93522200	94730969
MDM4	1	CNVR_564	16	2282576	2321416
MEG8	1	CNVR_731	21	65901073	66337571
MEG9	1	CNVR_731	21	65901073	66337571
MEI1	1	CNVR_218	5	112791545	113468743
METRNL	1	CNVR_666	19	49621708	49818910
METTL22	1	CNVR_787	25	7515881	7578293
METTL5	1	CNVR_53	2	26362611	26663654
MFRP	1	CNVR_543	15	29871540	29985272
MGC126945	1	CNVR_757	23	27759950	27903991
MGC127055	1	CNVR_218	5	112791545	113468743
MGC137098	1	CNVR_549	15	48022950	48173151
MGC138914	1	CNVR_636	18	61206414	61241191
MIOX	1	CNVR_226	5	119772706	119940291
MIR10164	1	CNVR_669	19	51956990	52265051
MIR10167	1	CNVR_757	23	27759950	27903991
MIR1185	1	CNVR_731	21	65901073	66337571
MIR1193	1	CNVR_731	21	65901073	66337571
MIR1197	1	CNVR_731	21	65901073	66337571
MIR12000	1	CNVR_274	7	12331895	12705722
MIR12033	1	CNVR_759	23	29006685	29126339
MIR1296	1	CNVR_839	28	19140712	19509353
MIR134	1	CNVR_731	21	65901073	66337571
MIR135A-1	1	CNVR_746	22	48449810	48866871
MIR154A	1	CNVR_731	21	65901073	66337571
MIR154B	1	CNVR_731	21	65901073	66337571
MIR154C	1	CNVR_731	21	65901073	66337571
MIR192	1	CNVR_869	29	43108445	43189370
MIR194-2	1	CNVR_869	29	43108445	43189370
MIR194B-2	1	CNVR_869	29	43108445	43189370
MIR219-1	1	CNVR_431	11	98957658	99660620
MIR219-2	1	CNVR_753	23	7240128	7427107
MIR219B	1	CNVR_431	11	98957658	99660620
MIR2284Z-1	1	CNVR_380	10	9086487	9319944
MIR2284Z-2	1	CNVR_415	11	21273832	21411953
MIR2284Z-7	1	CNVR_307	7	93522200	94730969
MIR2285N-6	1	CNVR_533	14	80908008	82067018
MIR2285V	1	CNVR_380	10	9086487	9319944
MIR2293	1	CNVR_405	10	95608495	97645897
MIR2332	1	CNVR_652	19	18232821	18275060
MIR2333	1	CNVR_653	19	18351965	18467274
MIR2344	1	CNVR_666	19	49621708	49818910
MIR2360	1	CNVR_692	20	36840675	37297072
MIR2378	1	CNVR_758	23	28341860	28413350
MIR2389	1	CNVR_801	25	41129839	41935313
MIR2437	1	CNVR_215	5	107489920	107615276
MIR2441	1	CNVR_217	5	112316204	112435212
MIR2442	1	CNVR_218	5	112791545	113468743
MIR2460	1	CNVR_298	7	53578523	53713177
MIR2881	1	CNVR_274	7	12331895	12705722
MIR2894	1	CNVR_224	5	119531892	119569145
MIR299	1	CNVR_731	21	65901073	66337571
MIR299-2	1	CNVR_731	21	65901073	66337571
MIR323	1	CNVR_731	21	65901073	66337571
MIR323B	1	CNVR_731	21	65901073	66337571
MIR329A	1	CNVR_731	21	65901073	66337571
MIR329B	1	CNVR_731	21	65901073	66337571
MIR339A	1	CNVR_801	25	41129839	41935313
MIR33A	1	CNVR_218	5	112791545	113468743
MIR3578	1	CNVR_731	21	65901073	66337571
MIR365-2	1	CNVR_653	19	18351965	18467274
MIR369	1	CNVR_731	21	65901073	66337571
MIR376A	1	CNVR_731	21	65901073	66337571
MIR376B	1	CNVR_731	21	65901073	66337571
MIR376C	1	CNVR_731	21	65901073	66337571
MIR376D	1	CNVR_731	21	65901073	66337571
MIR376E	1	CNVR_731	21	65901073	66337571
MIR377	1	CNVR_731	21	65901073	66337571
MIR378-2	1	CNVR_133	4	10876079	11322413
MIR379	1	CNVR_731	21	65901073	66337571
MIR380	1	CNVR_731	21	65901073	66337571
MIR381	1	CNVR_731	21	65901073	66337571
MIR382	1	CNVR_731	21	65901073	66337571
MIR3956	1	CNVR_731	21	65901073	66337571
MIR3957	1	CNVR_731	21	65901073	66337571
MIR409A	1	CNVR_731	21	65901073	66337571
MIR409B	1	CNVR_731	21	65901073	66337571
MIR410	1	CNVR_731	21	65901073	66337571
MIR411A	1	CNVR_731	21	65901073	66337571
MIR411B	1	CNVR_731	21	65901073	66337571
MIR411C	1	CNVR_731	21	65901073	66337571
MIR412	1	CNVR_731	21	65901073	66337571
MIR453	1	CNVR_731	21	65901073	66337571
MIR485	1	CNVR_731	21	65901073	66337571
MIR487A	1	CNVR_731	21	65901073	66337571
MIR487B	1	CNVR_731	21	65901073	66337571
MIR494	1	CNVR_731	21	65901073	66337571
MIR495	1	CNVR_731	21	65901073	66337571
MIR496	1	CNVR_731	21	65901073	66337571
MIR539	1	CNVR_731	21	65901073	66337571
MIR541	1	CNVR_731	21	65901073	66337571
MIR543	1	CNVR_731	21	65901073	66337571
MIR544A	1	CNVR_731	21	65901073	66337571
MIR654	1	CNVR_731	21	65901073	66337571
MIR655	1	CNVR_731	21	65901073	66337571
MIR656	1	CNVR_731	21	65901073	66337571
MIR668	1	CNVR_731	21	65901073	66337571
MIR671	1	CNVR_178	4	113657341	113819352
MIR758	1	CNVR_731	21	65901073	66337571
MIR877	1	CNVR_758	23	28341860	28413350
MIR940	1	CNVR_785	25	853665	1791331
MIRLET7G	1	CNVR_746	22	48449810	48866871
MMP15	1	CNVR_623	18	25906797	26085825
MMP16	1	CNVR_527	14	74372426	74414864
MRPS18B	1	CNVR_758	23	28341860	28413350
MSRB1	1	CNVR_785	25	853665	1791331
MSX2	1	CNVR_680	20	6385223	6505111
MUSK	1	CNVR_338	8	100259287	100341996
MYO1A	1	CNVR_198	5	56364658	56410718
NACC1	1	CNVR_274	7	12331895	12705722
NAGA	1	CNVR_218	5	112791545	113468743
NAIF1	1	CNVR_430	11	98605015	98743962
NANS	1	CNVR_331	8	63018531	63246078
NATD1	1	CNVR_660	19	35191657	35253851
NCKIPSD	1	CNVR_748	22	51180659	51283351
NDEL1	1	CNVR_657	19	27569814	28031919
NDUFA4	1	CNVR_137	4	19025765	19132537
NDUFA6	1	CNVR_218	5	112791545	113468743
NDUFA7	1	CNVR_280	7	16952548	17109710
NDUFB10	1	CNVR_785	25	853665	1791331
NDUFS4	1	CNVR_686	20	25463818	25597446
NEDD9	1	CNVR_765	23	45009074	45189649
NEGR1	1	CNVR_116	3	73178234	73479469
NEIL3	1	CNVR_821	27	8503527	10804209
NEMF	1	CNVR_394	10	42702663	42903530
NEMP1	1	CNVR_198	5	56364658	56410718
NHEJ1	1	CNVR_80	2	106984473	107192324
NINJ2	1	CNVR_215	5	107489920	107615276
NIPBL	1	CNVR_692	20	36840675	37297072
NKAPL	1	CNVR_760	23	30383571	30574212
NLGN1	1	CNVR_36	1	91304175	93306012
NOL10	1	CNVR_428	11	86965492	87049822
NOXA1	1	CNVR_438	11	105645935	106492915
NRBF2	1	CNVR_839	28	19140712	19509353
NRXN2	1	CNVR_868	29	42897144	43013674
NSF	1	CNVR_664	19	45478902	45501147
NTF4	1	CNVR_630	18	55442888	55807264
NTN4	1	CNVR_201	5	60090401	60293911
NUBPL	1	CNVR_722	21	42275591	42357276
NUCB1	1	CNVR_630	18	55442888	55807264
NUP155	1	CNVR_692	20	36840675	37297072
NXPH1	1	CNVR_135	4	16475627	16567974
ODF4	1	CNVR_657	19	27569814	28031919
OGN	1	CNVR_334	8	84030299	84099596
OLFM3	1	CNVR_100	3	41242544	41455868
OMD	1	CNVR_334	8	84030299	84099596
OPTN	1	CNVR_483	13	27768125	27856692
PAEP	1	CNVR_434	11	103198106	103352220
PAG3	1	CNVR_866	29	39218128	39328350
PAG9	1	CNVR_866	29	39218128	39328350
PANX2	1	CNVR_224	5	119531892	119569145
PCBD1	1	CNVR_846	28	27072121	27135744
PCP2	1	CNVR_279	7	16287363	16507951
PCYT1A	1	CNVR_27	1	70757424	70955192
PDHA2	1	CNVR_236	6	28625501	28733167
PEX11G	1	CNVR_279	7	16287363	16507951
PEX2	1	CNVR_517	14	40118717	40212713
PEX7	1	CNVR_369	9	74729907	74848962
PFAS	1	CNVR_657	19	27569814	28031919
PGBD1	1	CNVR_760	23	30383571	30574212
PGM5	1	CNVR_329	8	44364572	44501531
PHETA2	1	CNVR_218	5	112791545	113468743
PHF11	1	CNVR_449	12	18969907	19094374
PHOSPHO2	1	CNVR_53	2	26362611	26663654
PICALM	1	CNVR_854	29	9461170	9542296
PKIB	1	CNVR_354	9	28640808	28662223
PKN1	1	CNVR_273	7	9771150	11340236
PKP3	1	CNVR_877	29	50884177	51087878
PLEKHA4	1	CNVR_630	18	55442888	55807264
PLSCR2	1	CNVR_41	1	121969114	122536730
PLXNA4	1	CNVR_172	4	95849454	95948437
PMP22	1	CNVR_659	19	32676604	32867556
PNPLA6	1	CNVR_279	7	16287363	16507951
POLDIP3	1	CNVR_218	5	112791545	113468743
POLE2	1	CNVR_394	10	42702663	42903530
POR	1	CNVR_796	25	34144055	34166184
PPIG	1	CNVR_53	2	26362611	26663654
PPP1CA	1	CNVR_871	29	45268084	45302764
PPP1R10	1	CNVR_758	23	28341860	28413350
PPP1R15A	1	CNVR_630	18	55442888	55807264
PPP2R5B	1	CNVR_869	29	43108445	43189370
PPP2R5C	1	CNVR_732	21	66745104	66895493
PPP2R5D	1	CNVR_755	23	16536674	16649675
PRKAA1	1	CNVR_690	20	33676808	33725417
PRKAR1B	1	CNVR_801	25	41129839	41935313
PRKCZ	1	CNVR_580	16	50670749	50877651
PSMC5	1	CNVR_665	19	48050643	48368103
PTGER1	1	CNVR_273	7	9771150	11340236
PYCR2	1	CNVR_576	16	28812833	28949332
PYGM	1	CNVR_868	29	42897144	43013674
PYY2	1	CNVR_663	19	43829988	43957658
QRFPR	1	CNVR_229	6	4123642	4156416
RAB10	1	CNVR_426	11	73292193	73361709
RAB11B	1	CNVR_280	7	16952548	17109710
RAB18	1	CNVR_489	13	36918152	37145268
RAB22A	1	CNVR_498	13	57876144	58099969
RAC3	1	CNVR_667	19	50821989	50902591
RAD23A	1	CNVR_274	7	12331895	12705722
RAD9A	1	CNVR_871	29	45268084	45302764
RANGAP1	1	CNVR_217	5	112316204	112435212
RANGRF	1	CNVR_657	19	27569814	28031919
RASGRP2	1	CNVR_868	29	42897144	43013674
RAVER1	1	CNVR_276	7	14822852	14859746
RBBP5	1	CNVR_566	16	2889173	2916008
RBM11	1	CNVR_10	1	22478219	24539637
RDH13	1	CNVR_637	18	62320983	62581767
RECQL5	1	CNVR_673	19	55590126	56208592
REG3A	1	CNVR_424	11	56569388	59006381
REG3G	1	CNVR_424	11	56569388	59006381
RETREG2	1	CNVR_80	2	106984473	107192324
RING1	1	CNVR_753	23	7240128	7427107
RIPOR2	1	CNVR_763	23	32928987	32981013
RMND5A	1	CNVR_421	11	48066628	48307936
RNF103	1	CNVR_421	11	48066628	48307936
RNF151	1	CNVR_785	25	853665	1791331
RNF32	1	CNVR_179	4	118143048	118259316
RNPC3	1	CNVR_99	3	37327971	40171638
RNPS1	1	CNVR_785	25	853665	1791331
RORB	1	CNVR_330	8	49977959	50587644
RPE65	1	CNVR_119	3	76775439	76848628
RPL26	1	CNVR_657	19	27569814	28031919
RPL3L	1	CNVR_785	25	853665	1791331
RPS2	1	CNVR_785	25	853665	1791331
RPS28	1	CNVR_280	7	16952548	17109710
RRP7A	1	CNVR_218	5	112791545	113468743
RTF2	1	CNVR_499	13	59467689	59514859
RUVBL2	1	CNVR_630	18	55442888	55807264
RXRB	1	CNVR_753	23	7240128	7427107
SACM1L	1	CNVR_749	22	53531995	53603298
SAMSN1	1	CNVR_10	1	22478219	24539637
SAP30BP	1	CNVR_673	19	55590126	56208592
SELENOO	1	CNVR_224	5	119531892	119569145
SEPTIN3	1	CNVR_218	5	112791545	113468743
SERINC3	1	CNVR_503	13	72807094	72927026
SETDB2	1	CNVR_449	12	18969907	19094374
SF1	1	CNVR_868	29	42897144	43013674
SFPQ	1	CNVR_125	3	110558160	110617198
SHROOM3	1	CNVR_257	6	91636147	91660390
SIRT5	1	CNVR_764	23	42992055	43047899
SLC23A3	1	CNVR_80	2	106984473	107192324
SLC24A4	1	CNVR_730	21	57072442	57114065
SLC25A25	1	CNVR_430	11	98605015	98743962
SLC25A35	1	CNVR_657	19	27569814	28031919
SLC26A6	1	CNVR_748	22	51180659	51283351
SLC27A2	1	CNVR_399	10	60029652	60073787
SLC27A4	1	CNVR_431	11	98957658	99660620
SLC27A6	1	CNVR_289	7	24982024	25070227
SLC2A13	1	CNVR_191	5	40804456	40939678
SLC2A5	1	CNVR_534	14	82345678	82455244
SLC35B4	1	CNVR_173	4	97903366	98129316
SLC35D2	1	CNVR_332	8	83006556	83048502
SLC39A7	1	CNVR_753	23	7240128	7427107
SLC44A2	1	CNVR_277	7	15090383	15165475
SLC44A5	1	CNVR_113	3	69252656	69315385
SLC46A2	1	CNVR_339	8	102036518	102140484
SLC4A10	1	CNVR_59	2	34655947	34806950
SLC51A	1	CNVR_27	1	70757424	70955192
SLC6A20	1	CNVR_749	22	53531995	53603298
SLC7A8	1	CNVR_387	10	21637646	21799723
SMARCD2	1	CNVR_665	19	48050643	48368103
SMARCD3	1	CNVR_178	4	113657341	113819352
SMDT1	1	CNVR_218	5	112791545	113468743
SMIM11A	1	CNVR_1	1	835371	1363932
SMIM13	1	CNVR_765	23	45009074	45189649
SMIM5	1	CNVR_673	19	55590126	56208592
SMIM6	1	CNVR_673	19	55590126	56208592
SMYD3	1	CNVR_577	16	30962706	31255320
SNCA	1	CNVR_238	6	32449336	34967750
SNRNP70	1	CNVR_630	18	55442888	55807264
SNRPF	1	CNVR_201	5	60090401	60293911
SNX30	1	CNVR_339	8	102036518	102140484
SPACA9	1	CNVR_433	11	102741737	102934734
SPATA2L	1	CNVR_620	18	14443875	14675288
SPATA9	1	CNVR_308	7	94949800	95027313
SPIRE2	1	CNVR_620	18	14443875	14675288
SPSB4	1	CNVR_43	1	127699890	127841330
SREBF2	1	CNVR_218	5	112791545	113468743
SRI	1	CNVR_160	4	72297257	72505313
SRP68	1	CNVR_673	19	55590126	56208592
SSB	1	CNVR_53	2	26362611	26663654
STARD10	1	CNVR_552	15	52290626	52421203
STEAP1	1	CNVR_161	4	73270175	74466214
STK17A	1	CNVR_162	4	77431071	77495451
STRAP	1	CNVR_209	5	94039619	94089800
STRBP	1	CNVR_429	11	94331862	94358420
STX10	1	CNVR_274	7	12331895	12705722
STXBP2	1	CNVR_279	7	16287363	16507951
STXBP6	1	CNVR_719	21	35167547	35248081
SURF4	1	CNVR_436	11	104275982	104312705
SYBU	1	CNVR_523	14	53003780	56606239
SYNRG	1	CNVR_648	19	13831090	13878387
TAFA4	1	CNVR_745	22	32599934	32629919
TBC1D10C	1	CNVR_871	29	45268084	45302764
TBCD	1	CNVR_666	19	49621708	49818910
TBCE	1	CNVR_836	28	8105051	8165848
TBX4	1	CNVR_647	19	11516852	11672305
TCAIM	1	CNVR_740	22	16248045	16342830
TCAM1	1	CNVR_665	19	48050643	48368103
TCF20	1	CNVR_218	5	112791545	113468743
TCTEX1D2	1	CNVR_27	1	70757424	70955192
TEKT3	1	CNVR_659	19	32676604	32867556
TEKT4	1	CNVR_785	25	853665	1791331
TFPI	1	CNVR_48	2	8798194	9454144
THOC6	1	CNVR_786	25	2263020	2452460
THY1	1	CNVR_543	15	29871540	29985272
TIMM13	1	CNVR_282	7	21022281	21249976
TIPRL	1	CNVR_90	3	413387	471545
TLR9	1	CNVR_746	22	48449810	48866871
TMEM101	1	CNVR_663	19	43829988	43957658
TMEM107	1	CNVR_657	19	27569814	28031919
TMEM11	1	CNVR_660	19	35191657	35253851
TMEM89	1	CNVR_748	22	51180659	51283351
TMIGD3	1	CNVR_97	3	31748152	31851977
TMTC1	1	CNVR_205	5	80005725	80105134
TNFRSF12A	1	CNVR_786	25	2263020	2452460
TNFRSF13C	1	CNVR_218	5	112791545	113468743
TNPO3	1	CNVR_171	4	92856133	92939988
TOPAZ1	1	CNVR_740	22	16248045	16342830
TOR1AIP2	1	CNVR_583	16	61020819	61064265
TP63	1	CNVR_31	1	77463246	77559630
TRABD	1	CNVR_224	5	119531892	119569145
TRIM33	1	CNVR_96	3	28955936	29082177
TRIML1	1	CNVR_823	27	17637983	17722584
TRMO	1	CNVR_331	8	63018531	63246078
TRMT1	1	CNVR_274	7	12331895	12705722
TSN	1	CNVR_73	2	73412080	73470644
TSPAN11	1	CNVR_214	5	106514671	106581845
TSSC4	1	CNVR_875	29	49132446	49242653
TTC33	1	CNVR_690	20	33676808	33725417
TTPAL	1	CNVR_503	13	72807094	72927026
