name2_1	Frequency_1	ID_1	Chr_1	CNVR_Start_1	CNVR_End_1	Frequency_2	ID_2	Chr_2	CNVR_Start_2	CNVR_End_2	Frequency_3	ID_3	Chr_3	CNVR_Start_3	CNVR_End_3	Frequency_4	ID_4	Chr_4	CNVR_Start_4	CNVR_End_4	Common_check
DGKB	1	CNVR_34	4	22646006	22745371	8	CNVR_166	4	22417069	22677610	8	CNVR_166	4	22417069	22677610	1	CNVR_34	4	22646006	22745371	Common_low
DGKE	1	CNVR_178	19	7762820	7902781	0	0	0	0	0	0	0	0	0	0	1	CNVR_178	19	7762820	7902781	Common_low
DHTKD1	0	0	0	0	0	2	CNVR_522	13	12280490	12378558	2	CNVR_522	13	12280490	12378558	0	0	0	0	0	Common_low
DIDO1	0	0	0	0	0	2	CNVR_543	13	53822879	54521999	0	0	0	0	0	0	0	0	0	0	Common_low
DIPK1B	0	0	0	0	0	2	CNVR_483	11	103562010	104313142	0	0	0	0	0	0	0	0	0	0	Common_low
DISP1	0	0	0	0	0	1	CNVR_632	16	26388857	26461264	1	CNVR_632	16	26388857	26461264	0	0	0	0	0	Common_low
DKFZP761E198	0	0	0	0	0	0	0	0	0	0	1	CNVR_970	29	43880703	43994574	0	0	0	0	0	Common_low
DMP1	1	CNVR_73	6	104320493	104423445	1	CNVR_295	6	102542717	102646839	1	CNVR_295	6	102542717	102646839	1	CNVR_73	6	104320493	104423445	Common_low
DMRT1	0	0	0	0	0	1	CNVR_371	8	43615936	43824913	1	CNVR_371	8	43615936	43824913	0	0	0	0	0	Common_low
DMRT2	1	CNVR_93	8	43628838	43816192	0	0	0	0	0	0	0	0	0	0	1	CNVR_93	8	43628838	43816192	Common_low
DMXL1	0	0	0	0	0	2	CNVR_336	7	34703029	34832022	0	0	0	0	0	0	0	0	0	0	Common_low
DNAAF2	0	0	0	0	0	2	CNVR_439	10	42661079	42860796	2	CNVR_439	10	42661079	42860796	0	0	0	0	0	Common_low
DNAH17	0	0	0	0	0	1	CNVR_753	19	53607609	54071105	0	0	0	0	0	0	0	0	0	0	Common_low
DNAH2	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	5	CNVR_739	19	26936476	27421507	1	CNVR_180	19	27576066	28031919	Common_low
DNAJB1	0	0	0	0	0	1	CNVR_313	7	11234442	11485170	1	CNVR_313	7	11234442	11485170	0	0	0	0	0	Common_low
DNAJB8	0	0	0	0	0	5	CNVR_838	22	59243645	59473474	0	0	0	0	0	0	0	0	0	0	Common_low
DNAJC5	0	0	0	0	0	1	CNVR_543	13	53822879	54521999	1	CNVR_543	13	53822879	54521999	0	0	0	0	0	Common_low
DNASE1L2	1	CNVR_217	25	853665	1771425	2	CNVR_883	25	854830	1789361	2	CNVR_883	25	854830	1789361	1	CNVR_217	25	853665	1771425	Common_low
DNLZ	0	0	0	0	0	4	CNVR_483	11	103562010	104313142	0	0	0	0	0	0	0	0	0	0	Common_low
DNM2	0	0	0	0	0	1	CNVR_318	7	15060628	15282437	1	CNVR_318	7	15060628	15282437	0	0	0	0	0	Common_low
DNMT1	0	0	0	0	0	1	CNVR_317	7	14727440	14921401	1	CNVR_317	7	14727440	14921401	0	0	0	0	0	Common_low
DNTT	0	0	0	0	0	1	CNVR_908	26	17667270	17714604	1	CNVR_908	26	17667270	17714604	0	0	0	0	0	Common_low
DOC2G	0	0	0	0	0	2	CNVR_972	29	45085715	45486731	2	CNVR_972	29	45085715	45486731	0	0	0	0	0	Common_low
DOCK10	0	0	0	0	0	1	CNVR_105	2	112954557	113155761	1	CNVR_105	2	112954557	113155761	0	0	0	0	0	Common_low
DOCK2	0	0	0	0	0	1	CNVR_763	20	1827719	1873819	0	0	0	0	0	0	0	0	0	0	Common_low
DOHH	0	0	0	0	0	1	CNVR_322	7	20348289	20778184	1	CNVR_322	7	20348289	20778184	0	0	0	0	0	Common_low
DOK7	0	0	0	0	0	2	CNVR_298	6	114903821	115458260	0	0	0	0	0	0	0	0	0	0	Common_low
DOLK	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	1	CNVR_479	11	99160662	99643308	0	0	0	0	0	Common_low
DOLPP1	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	1	CNVR_479	11	99160662	99643308	0	0	0	0	0	Common_low
DPCD	0	0	0	0	0	1	CNVR_909	26	22144981	22386818	1	CNVR_909	26	22144981	22386818	0	0	0	0	0	Common_low
DPEP1	0	0	0	0	0	3	CNVR_690	18	14389737	14677822	3	CNVR_690	18	14389737	14677822	0	0	0	0	0	Common_low
DPM2	0	0	0	0	0	2	CNVR_478	11	98581543	98732077	2	CNVR_478	11	98581543	98732077	0	0	0	0	0	Common_low
DPP10	1	CNVR_22	2	66696730	69527656	1	CNVR_96	2	67310989	67615665	1	CNVR_96	2	67310989	67615665	1	CNVR_22	2	66696730	69527656	Common_low
DPP7	0	0	0	0	0	2	CNVR_486	11	105779716	106470561	2	CNVR_486	11	105779716	106470561	0	0	0	0	0	Common_low
DRC3	0	0	0	0	0	1	CNVR_742	19	34401871	34652351	1	CNVR_742	19	34401871	34652351	0	0	0	0	0	Common_low
DRG2	0	0	0	0	0	1	CNVR_742	19	34401871	34652351	1	CNVR_742	19	34401871	34652351	0	0	0	0	0	Common_low
DSC3	1	CNVR_214	24	26382635	29490959	0	0	0	0	0	0	0	0	0	0	1	CNVR_214	24	26382635	29490959	Common_low
DSCC1	0	0	0	0	0	1	CNVR_585	14	81274613	81441475	1	CNVR_585	14	81274613	81441475	0	0	0	0	0	Common_low
DTYMK	0	0	0	0	0	3	CNVR_152	3	120634274	120886943	3	CNVR_152	3	120634274	120886943	0	0	0	0	0	Common_low
DUS1L	0	0	0	0	0	4	CNVR_750	19	50761431	51158110	4	CNVR_750	19	50761431	51158110	0	0	0	0	0	Common_low
DUSP2	0	0	0	0	0	2	CNVR_454	11	2277342	2403508	2	CNVR_454	11	2277342	2403508	0	0	0	0	0	Common_low
DUSP8	0	0	0	0	0	1	CNVR_976	29	49963358	50067482	0	0	0	0	0	0	0	0	0	0	Common_low
DVL1	0	0	0	0	0	1	CNVR_639	16	50834467	51464253	1	CNVR_639	16	50834467	51464253	0	0	0	0	0	Common_low
DVL2	2	CNVR_180	19	27576066	28031919	3	CNVR_739	19	26936476	27421507	3	CNVR_739	19	26936476	27421507	2	CNVR_180	19	27576066	28031919	Common_low
DYM	0	0	0	0	0	1	CNVR_878	24	49057452	49089270	1	CNVR_878	24	49057452	49089270	0	0	0	0	0	Common_low
DYNC1I2	0	0	0	0	0	2	CNVR_72	2	24673731	24815717	2	CNVR_72	2	24673731	24815717	0	0	0	0	0	Common_low
DYNC2I2	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	0	0	0	0	0	0	0	0	0	0	Common_low
DZIP1	1	CNVR_133	12	72419043	76870470	0	0	0	0	0	0	0	0	0	0	1	CNVR_133	12	72419043	76870470	Common_low
E4F1	1	CNVR_217	25	853665	1771425	2	CNVR_883	25	854830	1789361	2	CNVR_883	25	854830	1789361	1	CNVR_217	25	853665	1771425	Common_low
EBI3	0	0	0	0	0	3	CNVR_321	7	19718988	20025300	3	CNVR_321	7	19718988	20025300	0	0	0	0	0	Common_low
ECHDC3	1	CNVR_137	13	12543348	12808180	2	CNVR_523	13	12520034	12748454	2	CNVR_523	13	12520034	12748454	1	CNVR_137	13	12543348	12808180	Common_low
ECI1	1	CNVR_217	25	853665	1771425	2	CNVR_883	25	854830	1789361	2	CNVR_883	25	854830	1789361	1	CNVR_217	25	853665	1771425	Common_low
ECT2	0	0	0	0	0	1	CNVR_50	1	94706023	94804961	1	CNVR_50	1	94706023	94804961	0	0	0	0	0	Common_low
EDF1	3	CNVR_124	11	103363410	106804258	6	CNVR_486	11	105779716	106470561	6	CNVR_486	11	105779716	106470561	3	CNVR_124	11	103363410	106804258	Common_low
EDIL3	0	0	0	0	0	2	CNVR_348	7	83768386	84051130	0	0	0	0	0	0	0	0	0	0	Common_low
EDNRB	0	0	0	0	0	1	CNVR_509	12	53009661	53089349	1	CNVR_509	12	53009661	53089349	0	0	0	0	0	Common_low
EEF1A2	0	0	0	0	0	4	CNVR_543	13	53822879	54521999	4	CNVR_543	13	53822879	54521999	0	0	0	0	0	Common_low
EEF1D	0	0	0	0	0	2	CNVR_556	14	330256	1142313	2	CNVR_556	14	330256	1142313	0	0	0	0	0	Common_low
EEFSEC	0	0	0	0	0	4	CNVR_838	22	59243645	59473474	4	CNVR_838	22	59243645	59473474	0	0	0	0	0	Common_low
EFCC1	0	0	0	0	0	1	CNVR_837	22	58943673	59056812	1	CNVR_837	22	58943673	59056812	0	0	0	0	0	Common_low
EFEMP2	0	0	0	0	0	2	CNVR_970	29	43880703	43994574	2	CNVR_970	29	43880703	43994574	0	0	0	0	0	Common_low
EFHC1	2	CNVR_205	23	24580918	24671650	0	0	0	0	0	0	0	0	0	0	2	CNVR_205	23	24580918	24671650	Common_low
EFNA2	0	0	0	0	0	2	CNVR_341	7	43369002	44022730	2	CNVR_341	7	43369002	44022730	0	0	0	0	0	Common_low
EFNB3	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	5	CNVR_739	19	26936476	27421507	1	CNVR_180	19	27576066	28031919	Common_low
EGFL7	1	CNVR_124	11	103363410	106804258	3	CNVR_483	11	103562010	104313142	3	CNVR_483	11	103562010	104313142	1	CNVR_124	11	103363410	106804258	Common_low
EGR2	0	0	0	0	0	1	CNVR_938	28	18916753	19430612	0	0	0	0	0	0	0	0	0	0	Common_low
EHMT1	1	CNVR_124	11	103363410	106804258	0	0	0	0	0	0	0	0	0	0	1	CNVR_124	11	103363410	106804258	Common_low
EHMT2	1	CNVR_208	23	27286587	27903991	0	0	0	0	0	0	0	0	0	0	1	CNVR_208	23	27286587	27903991	Common_low
EIF3B	0	0	0	0	0	2	CNVR_898	25	40644879	41380662	2	CNVR_898	25	40644879	41380662	0	0	0	0	0	Common_low
EIF4A1	1	CNVR_180	19	27576066	28031919	3	CNVR_739	19	26936476	27421507	3	CNVR_739	19	26936476	27421507	1	CNVR_180	19	27576066	28031919	Common_low
EIF4H	0	0	0	0	0	1	CNVR_892	25	33194075	33221773	1	CNVR_892	25	33194075	33221773	0	0	0	0	0	Common_low
EIF5A	1	CNVR_180	19	27576066	28031919	5	CNVR_739	19	26936476	27421507	5	CNVR_739	19	26936476	27421507	1	CNVR_180	19	27576066	28031919	Common_low
ELANE	0	0	0	0	0	1	CNVR_341	7	43369002	44022730	1	CNVR_341	7	43369002	44022730	0	0	0	0	0	Common_low
ELAVL3	0	0	0	0	0	2	CNVR_319	7	15729850	15854651	0	0	0	0	0	0	0	0	0	0	Common_low
ELF3	0	0	0	0	0	1	CNVR_649	16	80424663	80561730	1	CNVR_649	16	80424663	80561730	0	0	0	0	0	Common_low
ELFN1	0	0	0	0	0	1	CNVR_898	25	40644879	41380662	1	CNVR_898	25	40644879	41380662	0	0	0	0	0	Common_low
ELN	0	0	0	0	0	1	CNVR_893	25	33233732	33278159	1	CNVR_893	25	33233732	33278159	0	0	0	0	0	Common_low
ELOB	0	0	0	0	0	4	CNVR_884	25	2262072	2450378	4	CNVR_884	25	2262072	2450378	0	0	0	0	0	Common_low
ELOVL5	1	CNVR_206	23	25222914	25978647	0	0	0	0	0	0	0	0	0	0	1	CNVR_206	23	25222914	25978647	Common_low
ELP4	0	0	0	0	0	2	CNVR_608	15	62313688	62551885	2	CNVR_608	15	62313688	62551885	0	0	0	0	0	Common_low
ELP5	0	0	0	0	0	7	CNVR_739	19	26936476	27421507	0	0	0	0	0	0	0	0	0	0	Common_low
EME2	0	0	0	0	0	5	CNVR_883	25	854830	1789361	0	0	0	0	0	0	0	0	0	0	Common_low
EMSY	0	0	0	0	0	2	CNVR_605	15	55766312	55955167	2	CNVR_605	15	55766312	55955167	0	0	0	0	0	Common_low
ENDOG	0	0	0	0	0	1	CNVR_479	11	99160662	99643308	1	CNVR_479	11	99160662	99643308	0	0	0	0	0	Common_low
ENDOV	0	0	0	0	0	1	CNVR_752	19	52105919	52254545	1	CNVR_752	19	52105919	52254545	0	0	0	0	0	Common_low
ENKUR	0	0	0	0	0	2	CNVR_529	13	25678465	25886779	2	CNVR_529	13	25678465	25886779	0	0	0	0	0	Common_low
ENSBTAT00000000166.6	0	0	0	0	0	4	CNVR_377	8	94169835	94348272	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000000168.6	0	0	0	0	0	1	CNVR_377	8	94169835	94348272	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000000191.4	0	0	0	0	0	3	CNVR_472	11	56567317	59078754	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000000538.5	0	0	0	0	0	2	CNVR_750	19	50761431	51158110	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000001659.6	0	0	0	0	0	1	CNVR_397	9	48307662	48796022	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000001998.6	0	0	0	0	0	1	CNVR_797	21	20058560	20080310	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000002201.6	0	0	0	0	0	1	CNVR_744	19	41397913	41422493	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000002757.6	0	0	0	0	0	3	CNVR_432	10	24904079	25349755	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000002953.6	0	0	0	0	0	1	CNVR_710	18	61155737	61266875	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000003464.4	0	0	0	0	0	3	CNVR_526	13	19947737	20267627	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000003768.5	0	0	0	0	0	1	CNVR_450	10	98151248	98561555	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000003781.6	0	0	0	0	0	1	CNVR_231	5	58925936	59139148	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000004018.4	0	0	0	0	0	4	CNVR_334	7	32271801	32525437	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000004168.6	0	0	0	0	0	34	CNVR_539	13	43322783	43433183	0	0	0	0	0	0	0	0	0	0	High_and_Low
ENSBTAT00000004342.6	0	0	0	0	0	31	CNVR_615	15	78804694	79611716	0	0	0	0	0	0	0	0	0	0	High_and_Low
ENSBTAT00000004581.6	0	0	0	0	0	7	CNVR_290	6	84203997	84368516	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000004865.6	0	0	0	0	0	3	CNVR_600	15	49043365	49104529	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000005135.6	0	0	0	0	0	1	CNVR_587	15	221717	948060	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000005175.5	0	0	0	0	0	1	CNVR_800	21	29124387	29231528	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000005371.5	0	0	0	0	0	1	CNVR_237	5	86500786	86770273	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000006050.5	0	0	0	0	0	1	CNVR_707	18	57057494	57106651	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000006592.6	0	0	0	0	0	1	CNVR_136	3	63108408	65747448	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000006716.2	0	0	0	0	0	1	CNVR_142	3	72879334	73180249	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000006897.6	0	0	0	0	0	1	CNVR_102	2	99371113	100152972	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000007736.6	0	0	0	0	0	1	CNVR_854	23	30735048	30830954	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000008047.6	0	0	0	0	0	1	CNVR_30	1	42466675	42574052	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000008092.4	0	0	0	0	0	5	CNVR_194	4	83038296	84636118	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000008346.6	0	0	0	0	0	60	CNVR_615	15	78804694	79611716	0	0	0	0	0	0	0	0	0	0	High_and_Low
ENSBTAT00000008532.5	0	0	0	0	0	1	CNVR_295	6	102542717	102646839	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000008843.5	0	0	0	0	0	1	CNVR_828	22	24361162	25370093	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000009299.6	0	0	0	0	0	19	CNVR_850	23	27883512	28085043	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000009329.6	0	0	0	0	0	1	CNVR_247	5	106990076	107114180	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000009636.6	0	0	0	0	0	3	CNVR_883	25	854830	1789361	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000009854.5	0	0	0	0	0	17	CNVR_312	7	8782634	10494698	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000009867.6	0	0	0	0	0	5	CNVR_543	13	53822879	54521999	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000010897.6	0	0	0	0	0	4	CNVR_977	29	50198235	50224722	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000011123.6	0	0	0	0	0	2	CNVR_634	16	28154457	28321010	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000011887.5	0	0	0	0	0	1	CNVR_753	19	53607609	54071105	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000012086.6	0	0	0	0	0	1	CNVR_710	18	61155737	61266875	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000012124.6	0	0	0	0	0	1	CNVR_548	13	61361508	61444179	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000012349.6	0	0	0	0	0	11	CNVR_821	21	69122111	69808854	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000012496.6	0	0	0	0	0	2	CNVR_340	7	41936355	41982734	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000012632.5	0	0	0	0	0	1	CNVR_486	11	105779716	106470561	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000012873.6	0	0	0	0	0	1	CNVR_542	13	53461848	53510732	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000013417.6	0	0	0	0	0	1	CNVR_594	15	44878753	44939293	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000014364.6	0	0	0	0	0	1	CNVR_804	21	34773019	34852830	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000014388.6	0	0	0	0	0	17	CNVR_61	1	157665979	157775990	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000015344.6	0	0	0	0	0	1	CNVR_602	15	51514220	51644699	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000015699.6	0	0	0	0	0	1	CNVR_734	19	18592714	18694147	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000016120.5	0	0	0	0	0	3	CNVR_341	7	43369002	44022730	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000017034.4	0	0	0	0	0	2	CNVR_431	10	22796412	23703141	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000017049.4	0	0	0	0	0	1	CNVR_122	3	34307747	34387819	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000017359.6	0	0	0	0	0	1	CNVR_804	21	34773019	34852830	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000017363.6	0	0	0	0	0	1	CNVR_804	21	34773019	34852830	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000017886.6	0	0	0	0	0	1	CNVR_377	8	94169835	94348272	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000018484.5	0	0	0	0	0	30	CNVR_847	23	25560755	25730370	0	0	0	0	0	0	0	0	0	0	High_and_Low
ENSBTAT00000018855.6	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000019005.6	0	0	0	0	0	1	CNVR_615	15	78804694	79611716	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000019241.6	0	0	0	0	0	1	CNVR_634	16	28154457	28321010	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000019292.6	0	0	0	0	0	1	CNVR_615	15	78804694	79611716	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000019642.2	0	0	0	0	0	1	CNVR_214	5	13366807	14395978	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000019939.4	0	0	0	0	0	67	CNVR_847	23	25560755	25730370	0	0	0	0	0	0	0	0	0	0	High_and_Low
ENSBTAT00000020097.6	0	0	0	0	0	2	CNVR_598	15	47438725	47588875	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000020198.6	0	0	0	0	0	3	CNVR_123	3	37209678	40032182	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000020273.5	0	0	0	0	0	1	CNVR_587	15	221717	948060	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000020412.6	0	0	0	0	0	31	CNVR_615	15	78804694	79611716	0	0	0	0	0	0	0	0	0	0	High_and_Low
ENSBTAT00000020549.6	0	0	0	0	0	7	CNVR_271	6	27332801	27950289	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000021371.4	0	0	0	0	0	2	CNVR_665	17	36611406	37589530	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000021490.5	0	0	0	0	0	1	CNVR_486	11	105779716	106470561	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000021826.6	0	0	0	0	0	7	CNVR_618	15	84028735	84813274	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000022334.6	0	0	0	0	0	7	CNVR_618	15	84028735	84813274	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000022357.6	0	0	0	0	0	1	CNVR_587	15	221717	948060	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000022920.5	0	0	0	0	0	2	CNVR_758	19	56293270	56677337	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000023234.6	0	0	0	0	0	1	CNVR_545	13	57367650	57558958	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000023297.6	0	0	0	0	0	34	CNVR_539	13	43322783	43433183	0	0	0	0	0	0	0	0	0	0	High_and_Low
ENSBTAT00000023326.6	0	0	0	0	0	34	CNVR_539	13	43322783	43433183	0	0	0	0	0	0	0	0	0	0	High_and_Low
ENSBTAT00000023853.6	0	0	0	0	0	34	CNVR_539	13	43322783	43433183	0	0	0	0	0	0	0	0	0	0	High_and_Low
ENSBTAT00000024367.5	0	0	0	0	0	6	CNVR_51	1	100412522	105472672	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000024453.6	0	0	0	0	0	17	CNVR_61	1	157665979	157775990	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000024632.6	0	0	0	0	0	3	CNVR_618	15	84028735	84813274	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000025810.2	0	0	0	0	0	1	CNVR_598	15	47438725	47588875	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000025846.5	0	0	0	0	0	3	CNVR_622	16	5680582	6196805	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000026536.5	0	0	0	0	0	2	CNVR_917	26	50637350	51091399	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000026794.6	0	0	0	0	0	1	CNVR_850	23	27883512	28085043	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000027494.6	0	0	0	0	0	1	CNVR_315	7	13697805	13734002	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000027553.6	0	0	0	0	0	1	CNVR_599	15	48371261	48467282	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000027564.4	0	0	0	0	0	3	CNVR_511	12	55564831	56239172	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000027779.6	0	0	0	0	0	3	CNVR_615	15	78804694	79611716	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000027906.6	0	0	0	0	0	1	CNVR_625	16	8647121	10168137	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000027976.6	0	0	0	0	0	1	CNVR_231	5	58925936	59139148	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000028085.6	0	0	0	0	0	1	CNVR_713	18	62793825	62826351	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000028631.5	0	0	0	0	0	4	CNVR_615	15	78804694	79611716	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000028657.3	0	0	0	0	0	1	CNVR_133	3	57352427	57392327	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000028659.6	0	0	0	0	0	1	CNVR_512	12	56513728	64796304	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000028824.6	0	0	0	0	0	2	CNVR_598	15	47438725	47588875	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000028827.6	0	0	0	0	0	2	CNVR_598	15	47438725	47588875	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000029340.6	0	0	0	0	0	3	CNVR_622	16	5680582	6196805	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000029376.4	0	0	0	0	0	1	CNVR_679	17	72089995	72242321	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000029968.5	0	0	0	0	0	5	CNVR_290	6	84203997	84368516	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000029977.4	0	0	0	0	0	1	CNVR_291	6	84734130	85446151	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000030222.5	0	0	0	0	0	1	CNVR_212	5	11058496	11551233	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000030444.5	0	0	0	0	0	4	CNVR_752	19	52105919	52254545	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000030481.5	0	0	0	0	0	39	CNVR_513	12	69804346	70777223	0	0	0	0	0	0	0	0	0	0	High_and_Low
ENSBTAT00000030641.5	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000031102.5	0	0	0	0	0	33	CNVR_932	28	39225	466053	0	0	0	0	0	0	0	0	0	0	High_and_Low
ENSBTAT00000031134.5	0	0	0	0	0	1	CNVR_130	3	54211974	54781990	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000031527.5	0	0	0	0	0	3	CNVR_622	16	5680582	6196805	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000031707.5	0	0	0	0	0	59	CNVR_615	15	78804694	79611716	0	0	0	0	0	0	0	0	0	0	High_and_Low
ENSBTAT00000031774.4	0	0	0	0	0	1	CNVR_679	17	72089995	72242321	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000032422.3	0	0	0	0	0	3	CNVR_568	14	40368787	41298034	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000032610.3	0	0	0	0	0	1	CNVR_482	11	103152822	103304846	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000032833.3	0	0	0	0	0	1	CNVR_654	17	20249562	21547898	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000032988.5	0	0	0	0	0	1	CNVR_676	17	70683155	70984463	0	0	0	0	0	0	0	0	0	0	Common_low
ENSBTAT00000033527.4	0	0	0	0	0	3	CNVR_130	3	54211974	54781990	0	0	0	0	0	0	0	0	0	0	Common_low
