name2	Frequency	ID	Chr	CNVR_Start	CNVR_End
LUZP2	2	CNVR_963	29	19784462	20540379
MCRIP1	2	CNVR_750	19	50761431	51158110
MCRIP2	2	CNVR_882	25	481855	630136
METRN	2	CNVR_882	25	481855	630136
METTL26	2	CNVR_882	25	481855	630136
MFSD3	2	CNVR_556	14	330256	1142313
MGLL	2	CNVR_839	22	59789766	59858286
MIF	2	CNVR_677	17	71266660	71483760
MIR12014	2	CNVR_486	11	105779716	106470561
MIR12019	2	CNVR_898	25	40644879	41380662
MIR1256	2	CNVR_512	12	56513728	64796304
MIR1842	2	CNVR_883	25	854830	1789361
MIR2285BS	2	CNVR_1	1	1556392	1761967
MIR2285J-1	2	CNVR_650	17	1117965	1860165
MIR2308	2	CNVR_556	14	330256	1142313
MIR2347	2	CNVR_750	19	50761431	51158110
MIR2348	2	CNVR_753	19	53607609	54071105
MIR2382	2	CNVR_883	25	854830	1789361
MIR2389	2	CNVR_901	25	41670837	41856420
MIR2450A	2	CNVR_299	6	115656633	115719172
MIR2450B	2	CNVR_299	6	115656633	115719172
MIR2450C	2	CNVR_299	6	115656633	115719172
MIR2450D	2	CNVR_299	6	115656633	115719172
MIR3065	2	CNVR_751	19	51489174	51643975
MIR324	2	CNVR_739	19	26936476	27421507
MIR338	2	CNVR_751	19	51489174	51643975
MIR339A	2	CNVR_901	25	41670837	41856420
MIR33B	2	CNVR_742	19	34401871	34652351
MIR6517	2	CNVR_439	10	42661079	42860796
MIR8549	2	CNVR_347	7	76362651	78318236
MKLN1	2	CNVR_200	4	95067685	95166666
MLST8	2	CNVR_883	25	854830	1789361
MMACHC	2	CNVR_147	3	100277178	100601230
MRGPRF	2	CNVR_974	29	46274295	46444119
MRPL58	2	CNVR_758	19	56293270	56677337
MUS81	2	CNVR_970	29	43880703	43994574
NAT14	2	CNVR_711	18	61872489	62133194
NAT9	2	CNVR_758	19	56293270	56677337
NCOA4	2	CNVR_954	28	44038721	44092408
NDUFV1	2	CNVR_972	29	45085715	45486731
NEMF	2	CNVR_439	10	42661079	42860796
NEU1	2	CNVR_849	23	27494111	27734916
NFE2L1	2	CNVR_743	19	38412685	38489966
NPB	2	CNVR_750	19	50761431	51158110
NPTN	2	CNVR_428	10	20370455	20429404
NUDT8	2	CNVR_972	29	45085715	45486731
NXPH1	2	CNVR_161	4	16887354	17012863
OGDH	2	CNVR_191	4	76717317	76815010
OR12D2	2	CNVR_853	23	29198023	29325564
ORC5	2	CNVR_176	4	45400553	45479387
OTOP2	2	CNVR_758	19	56293270	56677337
OTOP3	2	CNVR_758	19	56293270	56677337
OVOL1	2	CNVR_970	29	43880703	43994574
P4HB	2	CNVR_750	19	50761431	51158110
PCYT2	2	CNVR_750	19	50761431	51158110
PGP	2	CNVR_883	25	854830	1789361
PIK3C2G	2	CNVR_238	5	91512259	93289231
PIP5KL1	2	CNVR_478	11	98581543	98732077
PLCL2	2	CNVR_58	1	154034461	154064579
PLPPR2	2	CNVR_319	7	15729850	15854651
POLE2	2	CNVR_439	10	42661079	42860796
POLR2K	2	CNVR_576	14	64205475	64235532
POU4F2	2	CNVR_653	17	11566347	11716513
POU5F1	2	CNVR_850	23	27883512	28085043
PPP1R16A	2	CNVR_556	14	330256	1142313
PPP1R27	2	CNVR_750	19	50761431	51158110
PPP1R9A	2	CNVR_160	4	12328781	12442325
PPP3CA	2	CNVR_269	6	23684408	23761369
PPP6R1	2	CNVR_711	18	61872489	62133194
PRKAA1	2	CNVR_778	20	33614197	33711013
PRKCSH	2	CNVR_319	7	15729850	15854651
PRKN	2	CNVR_414	9	97537718	97567316
PRMT1	2	CNVR_706	18	56066463	56136613
PRMT5	2	CNVR_429	10	21794678	21979394
PRPSAP1	2	CNVR_755	19	54968541	55578623
PYCR3	2	CNVR_556	14	330256	1142313
RAB37	2	CNVR_758	19	56293270	56677337
RAB40C	2	CNVR_882	25	481855	630136
RAD18	2	CNVR_827	22	17610020	17760429
RASGEF1C	2	CNVR_307	7	1080046	1085828
RAVER1	2	CNVR_317	7	14727440	14921401
RBM23	2	CNVR_429	10	21794678	21979394
RECQL4	2	CNVR_556	14	330256	1142313
REM2	2	CNVR_429	10	21794678	21979394
RFX2	2	CNVR_320	7	18374159	18403881
RGL3	2	CNVR_319	7	15729850	15854651
RGS2	2	CNVR_181	4	58269915	58772842
RHOT2	2	CNVR_882	25	481855	630136
RICTOR	2	CNVR_779	20	35259879	35378617
RNF11	2	CNVR_146	3	94818813	95038877
RNF4	2	CNVR_301	6	116045596	116391408
RPL35A	2	CNVR_40	1	70145874	70404106
RPS5	2	CNVR_716	18	65603314	65814370
RSRC2	2	CNVR_671	17	52872065	53069851
S100A13	2	CNVR_116	3	16760836	16820503
S100A14	2	CNVR_116	3	16760836	16820503
S100A16	2	CNVR_116	3	16760836	16820503
S100A2	2	CNVR_116	3	16760836	16820503
S100A3	2	CNVR_116	3	16760836	16820503
SHD	2	CNVR_321	7	19718988	20025300
SIRT1	2	CNVR_945	28	24427749	24527896
SIRT7	2	CNVR_750	19	50761431	51158110
SLBP	2	CNVR_302	6	116765519	116935159
SLC25A1	2	CNVR_681	17	72483071	73106809
SLC25A12	2	CNVR_72	2	24673731	24815717
SLC2A11	2	CNVR_677	17	71266660	71483760
SLC44A4	2	CNVR_849	23	27494111	27734916
SLC9A3R1	2	CNVR_758	19	56293270	56677337
SLIT2	2	CNVR_278	6	39652421	39900932
SNX8	2	CNVR_898	25	40644879	41380662
SSNA1	2	CNVR_486	11	105779716	106470561
ST6GALNAC4	2	CNVR_478	11	98581543	98732077
STAP2	2	CNVR_321	7	19718988	20025300
STUB1	2	CNVR_882	25	481855	630136
SUMO2	2	CNVR_758	19	56293270	56677337
SYDE2	2	CNVR_134	3	58919048	58938248
SYNGR2	2	CNVR_753	19	53607609	54071105
TACC3	2	CNVR_302	6	116765519	116935159
TANC2	2	CNVR_748	19	47402508	47720046
TCF19	2	CNVR_850	23	27883512	28085043
TERT	2	CNVR_793	20	71119829	71348678
TFPI	2	CNVR_67	2	8788884	9443359
TK1	2	CNVR_753	19	53607609	54071105
TLL1	2	CNVR_650	17	1117965	1860165
TMC6	2	CNVR_753	19	53607609	54071105
TMED2	2	CNVR_669	17	52077181	52109735
TMEM104	2	CNVR_758	19	56293270	56677337
TMEM129	2	CNVR_302	6	116765519	116935159
TMEM134	2	CNVR_972	29	45085715	45486731
TMEM141	2	CNVR_486	11	105779716	106470561
TPCN2	2	CNVR_974	29	46274295	46444119
TPRN	2	CNVR_486	11	105779716	106470561
TRIM38	2	CNVR_856	23	31580954	31945721
TRPS1	2	CNVR_569	14	48848971	48927474
TSKS	2	CNVR_706	18	56066463	56136613
TSSK1B	2	CNVR_681	17	72483071	73106809
TSTA3	2	CNVR_556	14	330256	1142313
TTC29	2	CNVR_653	17	11566347	11716513
TTC33	2	CNVR_778	20	33614197	33711013
TWSG1	2	CNVR_875	24	41383914	41568029
TYK2	2	CNVR_317	7	14727440	14921401
UNCX	2	CNVR_900	25	41532834	41632501
USH1G	2	CNVR_758	19	56293270	56677337
USP6NL	2	CNVR_523	13	12520034	12748454
VPS37B	2	CNVR_670	17	52529561	52696346
VPS54	2	CNVR_473	11	62354153	62437950
WDR24	2	CNVR_882	25	481855	630136
WFIKKN1	2	CNVR_882	25	481855	630136
WIPI1	2	CNVR_759	19	61701944	61794220
WWOX	2	CNVR_682	18	5512831	5529148
XBP1	2	CNVR_675	17	68015202	68055218
XRN2	2	CNVR_536	13	40624961	40688852
ZACN	2	CNVR_755	19	54968541	55578623
ZCCHC8	2	CNVR_671	17	52872065	53069851
ZMIZ2	2	CNVR_191	4	76717317	76815010
ZNF524	2	CNVR_711	18	61872489	62133194
ZNF628	2	CNVR_711	18	61872489	62133194
ZNF74	2	CNVR_681	17	72483071	73106809
ZNF784	2	CNVR_711	18	61872489	62133194
ZNF8	2	CNVR_716	18	65603314	65814370
AANAT	1	CNVR_755	19	54968541	55578623
ABCB9	1	CNVR_670	17	52529561	52696346
ABHD14B	1	CNVR_834	22	48907762	49184065
ABHD16A	1	CNVR_849	23	27494111	27734916
ABO	1	CNVR_483	11	103562010	104313142
ACADL	1	CNVR_101	2	98018683	98062823
ACAP3	1	CNVR_639	16	50834467	51464253
ACO2	1	CNVR_250	5	112271082	112941150
ACSL6	1	CNVR_327	7	22536026	22554424
ACTB	1	CNVR_896	25	38728867	38925016
ACTR6	1	CNVR_234	5	64116108	64230589
ACY1	1	CNVR_834	22	48907762	49184065
ADAM22	1	CNVR_188	4	71900384	72082867
ADAM32	1	CNVR_928	27	34335782	34422117
ADAMTS14	1	CNVR_947	28	26913043	26976598
ADAP2	1	CNVR_733	19	18012136	18118339
ADD3	1	CNVR_911	26	30679250	30703028
ADGRE5	1	CNVR_313	7	11234442	11485170
ADGRG7	1	CNVR_33	1	45090218	45146168
ADK	1	CNVR_949	28	30188756	30226392
ADSS	1	CNVR_636	16	32754885	32852344
AGMO	1	CNVR_168	4	23463134	23601651
AGO1	1	CNVR_149	3	109750764	110033765
AGO3	1	CNVR_149	3	109750764	110033765
AGPS	1	CNVR_71	2	19365290	19425494
AHCTF1	1	CNVR_635	16	30213147	30505468
AIF1	1	CNVR_849	23	27494111	27734916
ALKBH5	1	CNVR_742	19	34401871	34652351
AMT	1	CNVR_835	22	50610098	50710803
AMY2B	1	CNVR_123	3	37209678	40032182
ANKRD65	1	CNVR_639	16	50834467	51464253
AP1M2	1	CNVR_318	7	15060628	15282437
AP3B1	1	CNVR_424	10	9143166	9354675
APELA	1	CNVR_262	6	115156	689353
APOM	1	CNVR_849	23	27494111	27734916
ARHGAP15	1	CNVR_89	2	53138918	53401974
ARHGEF16	1	CNVR_638	16	49425121	49608429
ARHGEF19	1	CNVR_113	2	135880908	136019931
ARHGEF26	1	CNVR_52	1	113427015	113486828
ARID3A	1	CNVR_341	7	43369002	44022730
ARSG	1	CNVR_759	19	61701944	61794220
ATAD3A	1	CNVR_639	16	50834467	51464253
ATAD5	1	CNVR_733	19	18012136	18118339
ATG4D	1	CNVR_318	7	15060628	15282437
ATMIN	1	CNVR_684	18	7691780	7759211
ATP5PO	1	CNVR_1	1	1556392	1761967
ATPAF2	1	CNVR_742	19	34401871	34652351
AURKAIP1	1	CNVR_639	16	50834467	51464253
B3GALT4	1	CNVR_841	23	7287056	7484843
B3GNT3	1	CNVR_310	7	5292475	5377006
BAG6	1	CNVR_849	23	27494111	27734916
BANP	1	CNVR_688	18	13303377	13434174
BCL7B	1	CNVR_894	25	33632236	33654364
BICDL2	1	CNVR_884	25	2262072	2450378
BIRC5	1	CNVR_753	19	53607609	54071105
BIRC6	1	CNVR_458	11	14734237	15096210
BMP7	1	CNVR_546	13	58932344	58979512
BOK	1	CNVR_152	3	120634274	120886943
BOLA-DOA	1	CNVR_841	23	7287056	7484843
BOLA1	1	CNVR_117	3	20706978	20756370
BRD2	1	CNVR_841	23	7287056	7484843
BTRC	1	CNVR_909	26	22144981	22386818
C11H9orf116	1	CNVR_486	11	105779716	106470561
C14H8orf34	1	CNVR_565	14	32518018	32967563
C16H1orf100	1	CNVR_636	16	32754885	32852344
C19H17orf78	1	CNVR_729	19	13678370	13749514
C21H14orf180	1	CNVR_820	21	69054783	69081747
C23H6orf47	1	CNVR_849	23	27494111	27734916
C25H16orf54	1	CNVR_890	25	26449950	26611224
C7H19orf71	1	CNVR_322	7	20348289	20778184
C8H9orf3	1	CNVR_374	8	81613969	81655976
CA11	1	CNVR_705	18	55056442	55355731
CA5A	1	CNVR_688	18	13303377	13434174
CABP2	1	CNVR_972	29	45085715	45486731
CALCR	1	CNVR_159	4	10554466	10785247
CAMLG	1	CNVR_342	7	46218847	46303822
CARD6	1	CNVR_778	20	33614197	33711013
CARS	1	CNVR_975	29	48495358	48602322
CASKIN2	1	CNVR_757	19	56014846	56042014
CBX1	1	CNVR_743	19	38412685	38489966
CCAR1	1	CNVR_946	28	24865497	25063131
CCDC106	1	CNVR_711	18	61872489	62133194
CCDC116	1	CNVR_679	17	72089995	72242321
CCDC127	1	CNVR_794	20	71780573	71835589
CCDC134	1	CNVR_250	5	112271082	112941150
CCDC137	1	CNVR_750	19	50761431	51158110
CCDC166	1	CNVR_556	14	330256	1142313
CCDC43	1	CNVR_745	19	44433254	44494104
CCNK	1	CNVR_814	21	64253259	64685093
CCNL2	1	CNVR_639	16	50834467	51464253
CCS	1	CNVR_971	29	44622391	44657065
CD163L1	1	CNVR_244	5	102630827	103046878
CD2BP2	1	CNVR_890	25	26449950	26611224
CD3EAP	1	CNVR_703	18	53012600	53071278
CDADC1	1	CNVR_498	12	18874232	18999163
CDC27	1	CNVR_747	19	46083610	46232626
CDC42BPA	1	CNVR_635	16	30213147	30505468
CDH10	1	CNVR_781	20	43046657	49574742
CDH7	1	CNVR_867	24	10709058	10979040
CDK11B	1	CNVR_639	16	50834467	51464253
CDK2AP2	1	CNVR_972	29	45085715	45486731
CDK7	1	CNVR_767	20	10391115	10500984
CDKN2D	1	CNVR_318	7	15060628	15282437
CEND1	1	CNVR_978	29	50494950	50640393
CENPH	1	CNVR_767	20	10391115	10500984
CENPM	1	CNVR_250	5	112271082	112941150
CENPN	1	CNVR_684	18	7691780	7759211
CEP131	1	CNVR_751	19	51489174	51643975
CFD	1	CNVR_341	7	43369002	44022730
CHID1	1	CNVR_978	29	50494950	50640393
CHMP3	1	CNVR_470	11	48183021	48437732
CHP1	1	CNVR_434	10	36538466	36803995
CHRM3	1	CNVR_937	28	11324654	12105695
CIAO1	1	CNVR_454	11	2277342	2403508
CIAO3	1	CNVR_882	25	481855	630136
CIST1	1	CNVR_309	7	4981205	5074707
CLDN6	1	CNVR_884	25	2262072	2450378
CLIC1	1	CNVR_849	23	27494111	27734916
CLVS2	1	CNVR_392	9	28284086	28305499
CMC2	1	CNVR_684	18	7691780	7759211
CNIH4	1	CNVR_633	16	27526973	27568525
COIL	1	CNVR_721	19	7769154	7822584
COL11A2	1	CNVR_841	23	7287056	7484843
COL4A3BP	1	CNVR_423	10	6846956	6989555
COLGALT1	1	CNVR_311	7	5473507	5616237
COP1	1	CNVR_641	16	57251627	57343354
COQ3	1	CNVR_399	9	50321700	50390151
COX10	1	CNVR_741	19	32106657	32263044
COX6B2	1	CNVR_711	18	61872489	62133194
CPB2	1	CNVR_495	12	16141245	16171675
CPEB3	1	CNVR_906	26	13723590	13779378
CPLX1	1	CNVR_305	6	117442170	117586582
CPTP	1	CNVR_639	16	50834467	51464253
CRAT	1	CNVR_479	11	99160662	99643308
CRB1	1	CNVR_646	16	76153451	76228029
CRLF3	1	CNVR_733	19	18012136	18118339
CSDC2	1	CNVR_250	5	112271082	112941150
CSMD3	1	CNVR_573	14	50591566	54441985
CSN1S1	1	CNVR_291	6	84734130	85446151
CSNK2B	1	CNVR_849	23	27494111	27734916
CSTB	1	CNVR_57	1	143781586	143851649
CTSZ	1	CNVR_545	13	57367650	57558958
CTU1	1	CNVR_707	18	57057494	57106651
CUEDC1	1	CNVR_723	19	8700583	8817259
CYGB	1	CNVR_755	19	54968541	55578623
CYP46A1	1	CNVR_814	21	64253259	64685093
CYTH2	1	CNVR_705	18	55056442	55355731
DAG1	1	CNVR_835	22	50610098	50710803
DBP	1	CNVR_705	18	55056442	55355731
DCAF16	1	CNVR_276	6	37302499	37536990
DCTPP1	1	CNVR_890	25	26449950	26611224
DDAH2	1	CNVR_849	23	27494111	27734916
DDX31	1	CNVR_481	11	102703502	102752125
DDX39A	1	CNVR_313	7	11234442	11485170
DDX6	1	CNVR_592	15	29345173	29458564
DEGS2	1	CNVR_815	21	65095142	65245233
DEPP1	1	CNVR_955	28	44584170	44615642
DEPTOR	1	CNVR_585	14	81274613	81441475
DISP1	1	CNVR_632	16	26388857	26461264
DKFZP761E198	1	CNVR_970	29	43880703	43994574
DMP1	1	CNVR_295	6	102542717	102646839
DMRT1	1	CNVR_371	8	43615936	43824913
DNAJB1	1	CNVR_313	7	11234442	11485170
DNAJC5	1	CNVR_543	13	53822879	54521999
DNM2	1	CNVR_318	7	15060628	15282437
DNMT1	1	CNVR_317	7	14727440	14921401
DNTT	1	CNVR_908	26	17667270	17714604
DOCK10	1	CNVR_105	2	112954557	113155761
DOHH	1	CNVR_322	7	20348289	20778184
DOLK	1	CNVR_479	11	99160662	99643308
DOLPP1	1	CNVR_479	11	99160662	99643308
DPCD	1	CNVR_909	26	22144981	22386818
DPP10	1	CNVR_96	2	67310989	67615665
DRC3	1	CNVR_742	19	34401871	34652351
DRG2	1	CNVR_742	19	34401871	34652351
DSCC1	1	CNVR_585	14	81274613	81441475
DVL1	1	CNVR_639	16	50834467	51464253
DYM	1	CNVR_878	24	49057452	49089270
ECT2	1	CNVR_50	1	94706023	94804961
EDNRB	1	CNVR_509	12	53009661	53089349
EFCC1	1	CNVR_837	22	58943673	59056812
EIF4H	1	CNVR_892	25	33194075	33221773
ELANE	1	CNVR_341	7	43369002	44022730
ELF3	1	CNVR_649	16	80424663	80561730
ELFN1	1	CNVR_898	25	40644879	41380662
ELN	1	CNVR_893	25	33233732	33278159
ENDOG	1	CNVR_479	11	99160662	99643308
ENDOV	1	CNVR_752	19	52105919	52254545
ENTPD6	1	CNVR_538	13	42741708	42790006
EPHA2	1	CNVR_113	2	135880908	136019931
EPHB2	1	CNVR_111	2	129781417	129915969
EPN1	1	CNVR_711	18	61872489	62133194
EPO	1	CNVR_895	25	35847022	36188699
ERCC1	1	CNVR_703	18	53012600	53071278
ERP29	1	CNVR_673	17	62132170	62192676
EVI2A	1	CNVR_734	19	18592714	18694147
EVI2B	1	CNVR_734	19	18592714	18694147
EXOC4	1	CNVR_201	4	96998183	97277561
FAM92B	1	CNVR_685	18	11195391	11372442
FANCC	1	CNVR_374	8	81613969	81655976
FAP	1	CNVR_79	2	34207757	34251649
FBXW4	1	CNVR_909	26	22144981	22386818
FGFRL1	1	CNVR_304	6	117334310	117390034
FHOD3	1	CNVR_871	24	20757957	20803435
FOXC2	1	CNVR_687	18	12377354	12478047
FOXS1	1	CNVR_548	13	61361508	61444179
FUT2	1	CNVR_705	18	55056442	55355731
FZR1	1	CNVR_322	7	20348289	20778184
G3BP2	1	CNVR_293	6	90459046	90505918
GAK	1	CNVR_305	6	117442170	117586582
GALE	1	CNVR_110	2	129061339	129121125
GALNT2	1	CNVR_933	28	2101546	2141009
GALNTL6	1	CNVR_360	8	4082412	4534892
GATD1	1	CNVR_978	29	50494950	50640393
GDPD1	1	CNVR_725	19	10196976	10227474
GGT1	1	CNVR_677	17	71266660	71483760
GGT5	1	CNVR_677	17	71266660	71483760
GHR	1	CNVR_777	20	31870046	31890580
GID4	1	CNVR_742	19	34401871	34652351
GIGYF1	1	CNVR_895	25	35847022	36188699
GIPC1	1	CNVR_313	7	11234442	11485170
GIPC3	1	CNVR_322	7	20348289	20778184
GLT6D1	1	CNVR_482	11	103152822	103304846
GNA11	1	CNVR_322	7	20348289	20778184
GNA15	1	CNVR_322	7	20348289	20778184
GNB1	1	CNVR_639	16	50834467	51464253
GNPNAT1	1	CNVR_425	10	11354552	11544918
GOLGA4	1	CNVR_824	22	10839139	10883516
GOSR1	1	CNVR_736	19	21534263	21556972
GPANK1	1	CNVR_849	23	27494111	27734916
GPR37L1	1	CNVR_649	16	80424663	80561730
GPR62	1	CNVR_834	22	48907762	49184065
GRAMD4	1	CNVR_254	5	116879431	116908657
GRM2	1	CNVR_834	22	48907762	49184065
GRWD1	1	CNVR_705	18	55056442	55355731
GSDMD	1	CNVR_556	14	330256	1142313
GTF3C4	1	CNVR_481	11	102703502	102752125
HAGHL	1	CNVR_882	25	481855	630136
HAUS3	1	CNVR_301	6	116045596	116391408
HBE2	1	CNVR_599	15	48371261	48467282
HBG	1	CNVR_599	15	48371261	48467282
HCFC1R1	1	CNVR_884	25	2262072	2450378
HCN1	1	CNVR_775	20	29337360	29779527
HEPACAM2	1	CNVR_159	4	10554466	10785247
HGS	1	CNVR_750	19	50761431	51158110
HIBADH	1	CNVR_187	4	68465623	68705234
HIC2	1	CNVR_679	17	72089995	72242321
HIST1H2BB	1	CNVR_855	23	30946459	30992726
HIST2H2AC	1	CNVR_117	3	20706978	20756370
HIST2H2BE	1	CNVR_117	3	20706978	20756370
HK3	1	CNVR_338	7	38226065	38417700
HMG20B	1	CNVR_322	7	20348289	20778184
HOOK2	1	CNVR_314	7	12709431	12755099
HS3ST3B1	1	CNVR_741	19	32106657	32263044
HSCB	1	CNVR_675	17	68015202	68055218
HSD17B8	1	CNVR_841	23	7287056	7484843
HSF2BP	1	CNVR_56	1	143676439	143747418
HSPA1A	1	CNVR_849	23	27494111	27734916
HSPA1L	1	CNVR_849	23	27494111	27734916
HSPBP1	1	CNVR_712	18	62154633	62277401
ICAM1	1	CNVR_317	7	14727440	14921401
ICAM5	1	CNVR_317	7	14727440	14921401
IER5L	1	CNVR_479	11	99160662	99643308
IFI30	1	CNVR_309	7	4981205	5074707
IFT52	1	CNVR_551	13	72099160	72219113
IGSF9	1	CNVR_115	3	9737010	9759429
ILF3	1	CNVR_318	7	15060628	15282437
ILRUN	1	CNVR_842	23	8567435	8664485
INO80	1	CNVR_434	10	36538466	36803995
INSL3	1	CNVR_310	7	5292475	5377006
INTS1	1	CNVR_899	25	41416056	41472640
INTS11	1	CNVR_639	16	50834467	51464253
IQCF1	1	CNVR_834	22	48907762	49184065
IQCF2	1	CNVR_834	22	48907762	49184065
IQCF5	1	CNVR_834	22	48907762	49184065
IRF1	1	CNVR_324	7	21927815	21963795
ISOC2	1	CNVR_711	18	61872489	62133194
ISY1	1	CNVR_837	22	58943673	59056812
ITGB1	1	CNVR_526	13	19947737	20267627
ITIH1	1	CNVR_833	22	47893939	48290928
ITIH3	1	CNVR_833	22	47893939	48290928
ITIH4	1	CNVR_833	22	47893939	48290928
ITM2B	1	CNVR_496	12	18018856	18038076
JMJD6	1	CNVR_755	19	54968541	55578623
JUNB	1	CNVR_314	7	12709431	12755099
KAT5	1	CNVR_970	29	43880703	43994574
KCNB1	1	CNVR_553	13	77510452	77554162
KCNJ14	1	CNVR_705	18	55056442	55355731
KCNJ3	1	CNVR_85	2	40946462	41235220
KDELR1	1	CNVR_705	18	55056442	55355731
KDM3A	1	CNVR_470	11	48183021	48437732
KIF20B	1	CNVR_905	26	11301013	11410969
KIF22	1	CNVR_890	25	26449950	26611224
KLC1	1	CNVR_817	21	68239476	68254999
KLHL1	1	CNVR_502	12	44352494	45735853
KLHL22	1	CNVR_681	17	72483071	73106809
KRI1	1	CNVR_318	7	15060628	15282437
KRT78	1	CNVR_219	5	27040938	27114028
KRT79	1	CNVR_219	5	27040938	27114028
KRT8	1	CNVR_219	5	27040938	27114028
L3MBTL2	1	CNVR_250	5	112271082	112941150
LARP4B	1	CNVR_540	13	46435930	46522912
LHPP	1	CNVR_914	26	44064972	44181917
LHX3	1	CNVR_483	11	103562010	104313142
LIMK1	1	CNVR_893	25	33233732	33278159
LIX1L	1	CNVR_118	3	21383804	21424575
LLGL1	1	CNVR_742	19	34401871	34652351
LLGL2	1	CNVR_757	19	56014846	56042014
LMO3	1	CNVR_238	5	91512259	93289231
LMO4	1	CNVR_132	3	56635728	56711353
LMOD1	1	CNVR_649	16	80424663	80561730
LOC100125913	1	CNVR_306	7	310937	435584
LOC100125949	1	CNVR_834	22	48907762	49184065
LOC100196901	1	CNVR_755	19	54968541	55578623
LOC512150	1	CNVR_797	21	20058560	20080310
LOC618071	1	CNVR_322	7	20348289	20778184
LOC781988	1	CNVR_291	6	84734130	85446151
LOC784768	1	CNVR_133	3	57352427	57392327
LPAR1	1	CNVR_379	8	100342004	100446192
LRFN5	1	CNVR_809	21	51171940	51536601
LRRC39	1	CNVR_125	3	43114547	43283206
LRRK2	1	CNVR_221	5	40559187	40689866
LRRTM3	1	CNVR_943	28	23532241	23555163
LSM2	1	CNVR_849	23	27494111	27734916
LTA	1	CNVR_849	23	27494111	27734916
LTN1	1	CNVR_6	1	7159731	7202401
LY6G5B	1	CNVR_849	23	27494111	27734916
LY6G6C	1	CNVR_849	23	27494111	27734916
LY6G6E	1	CNVR_849	23	27494111	27734916
LY6G6F	1	CNVR_849	23	27494111	27734916
LYPLA2	1	CNVR_110	2	129061339	129121125
LYRM4	1	CNVR_858	23	49505022	49512968
LYST	1	CNVR_936	28	8481056	8554468
MAD1L1	1	CNVR_898	25	40644879	41380662
MAEA	1	CNVR_303	6	117015280	117198612
MAMSTR	1	CNVR_705	18	55056442	55355731
MAP3K8	1	CNVR_535	13	35161502	35311031
MAPK11	1	CNVR_261	5	119618064	119734299
MAPK12	1	CNVR_261	5	119618064	119734299
MAPK15	1	CNVR_556	14	330256	1142313
MARCH5	1	CNVR_906	26	13723590	13779378
MARK1	1	CNVR_630	16	24076398	24156316
MCAT	1	CNVR_251	5	113908560	113929923
ME2	1	CNVR_879	24	50413316	50464102
MED15	1	CNVR_680	17	72387569	72433357
MED22	1	CNVR_483	11	103562010	104313142
MEI1	1	CNVR_250	5	112271082	112941150
MEPCE	1	CNVR_895	25	35847022	36188699
METTL23	1	CNVR_755	19	54968541	55578623
MFSD11	1	CNVR_755	19	54968541	55578623
MFSD14A	1	CNVR_125	3	43114547	43283206
MGAT4C	1	CNVR_216	5	15646809	15860012
MGC137055	1	CNVR_724	19	9613564	9753707
MGC138914	1	CNVR_710	18	61155737	61266875
MIC1	1	CNVR_850	23	27883512	28085043
MICALL2	1	CNVR_899	25	41416056	41472640
MIGA2	1	CNVR_479	11	99160662	99643308
MIR1-1	1	CNVR_544	13	54544791	54766702
MIR11972	1	CNVR_458	11	14734237	15096210
MIR11982	1	CNVR_936	28	8481056	8554468
MIR11998	1	CNVR_534	13	33798170	33834273
MIR12015	1	CNVR_793	20	71119829	71348678
MIR12025	1	CNVR_815	21	65095142	65245233
MIR12026-1	1	CNVR_113	2	135880908	136019931
MIR12045	1	CNVR_1	1	1556392	1761967
MIR12056	1	CNVR_479	11	99160662	99643308
MIR1281	1	CNVR_250	5	112271082	112941150
MIR130B	1	CNVR_679	17	72089995	72242321
MIR133A-1	1	CNVR_544	13	54544791	54766702
MIR133C	1	CNVR_544	13	54544791	54766702
MIR1388	1	CNVR_543	13	53822879	54521999
MIR151	1	CNVR_559	14	2966732	3015800
MIR193A-2	1	CNVR_556	14	330256	1142313
MIR200A	1	CNVR_639	16	50834467	51464253
MIR200B	1	CNVR_639	16	50834467	51464253
MIR219-2	1	CNVR_841	23	7287056	7484843
MIR2284Y-5	1	CNVR_104	2	110332803	110471585
MIR2284Z-1	1	CNVR_424	10	9143166	9354675
MIR2285AL	1	CNVR_683	18	5549190	5640099
MIR2285CC	1	CNVR_508	12	51382264	51412073
MIR2285DL-2	1	CNVR_527	13	21473454	21572022
MIR2285M-5	1	CNVR_361	8	12807518	14225229
MIR2285X	1	CNVR_642	16	59589341	59631972
MIR2293	1	CNVR_449	10	94536813	96569247
MIR2307	1	CNVR_546	13	58932344	58979512
MIR2317	1	CNVR_602	15	51514220	51644699
MIR2360	1	CNVR_780	20	36817457	37273408
MIR2376	1	CNVR_841	23	7287056	7484843
MIR23B	1	CNVR_374	8	81613969	81655976
MIR24-1	1	CNVR_374	8	81613969	81655976
MIR2423	1	CNVR_201	4	96998183	97277561
MIR2439	1	CNVR_249	5	111795109	111914115
MIR2441	1	CNVR_250	5	112271082	112941150
MIR2449	1	CNVR_304	6	117334310	117390034
MIR2475	1	CNVR_374	8	81613969	81655976
MIR2482	1	CNVR_415	9	98170529	98202076
MIR27B	1	CNVR_374	8	81613969	81655976
MIR2893	1	CNVR_677	17	71266660	71483760
MIR296	1	CNVR_545	13	57367650	57558958
MIR301B	1	CNVR_679	17	72089995	72242321
MIR33A	1	CNVR_250	5	112271082	112941150
MIR345	1	CNVR_815	21	65095142	65245233
